,Video.Name,Metric,Width,Height,Video.Length,Frames.per.Second,Frame.Count,Original.Bitrate,Original.Size,Scene.Count,Avg.Motion..,Avg.PCC,Compression.Preset,Compression.Duration,Compressed.Bitrate,Compressed.Size,Average.PSNR,Average.SSIM,Average.VIFp,Normalized.PSNR,Normalized.SSIM,Normalized.VIFp,Normalized.Duration,Normalized.Size,PSNR.By.Duration,SSIM.By.Duration,VIFp.By.Duration
82,Cabernet_franc.mp4,4.1008076,1920,1080,33.4,59.94,1001,1666.586182,54.37610435,1,0.05264,0.97836,faster,16.89,83.95227051,2.793886185,39.33,0.973787113,0.73694697,1.104166667,1.71787121,1.381827312,1.02513104,1.077098071,1,1.675757677,1.347951879
83,Canyon_3.mp4,4.424022,1920,1080,30.13,29.97,903,1483.571167,43.66417313,1,0.05062,0.98082,fast,22.98,364.6308594,10.94667435,34.42,0.947492726,0.618389814,1.525,1.59425549,1.494978557,1.03668298,1.471037944,1.00608893,1.537842832,1.442078808
84,Capricorn.mp4,3.8517568,1920,1080,44.077,29.97,1321,1588.227051,68.38088608,1,0.37452,0.90555,fast,44.12,328.9777832,14.44801617,36.44,0.965156896,0.666433449,1.438271605,1.65785562,1.528963986,1.051013397,1.368461723,1.142492078,1.577387713,1.454752137
85,Cat.mp4,3.9741744,1920,1080,39.172,29.97,1174,1493.910034,57.16354752,1,0.07102,0.99003,faster,18.38,65.87451172,2.571123123,40.19,0.970560128,0.691532197,1.347457627,1.470552086,1.244023878,1.022107539,1.318312972,1,1.438744975,1.21711643
86,cat_feline_animal_pet_house_cat_427.mp4,4.8547825,1920,1080,14.84,50,742,328.3735352,4.76262188,1,0.09753,0.99188,veryfast,11.05,52.44091797,0.775415421,41.09,0.975964152,0.72229242,1.592178771,1.804637965,1.628795369,1.030921138,1.004138794,1.54442344,1.750510197,1.579941771
87,Cherry_tomatoes_1.mp4,4.3647531,1920,1080,30.797,29.97,923,1752.190796,52.71015549,2,0.15071,0.8516,veryfast,16.15,47.13574219,1.446398735,42.26,0.978029886,0.733843904,1.425,1.661015249,1.418075181,1.028447846,1.385583145,1.003379329,1.615069987,1.378849873
88,Cherrys.mp4,3.9142134,1920,1080,30.531,29.97,915,1719.617554,51.2821312,1,0.1141,0.9855,faster,19.87,118.9190674,3.617493629,40.35,0.977076864,0.702362272,1.225165563,1.486786826,1.29683965,1.024162885,1.196260459,1,1.45170934,1.266243553
89,Chilling.Adventures.of.Sabrina.S02E01.iNTERNAL.1080p.WEB.X264-AMRAP.mkv,4.4587142,1920,1080,3312.032,23.976,79402,385.7421875,1488.880928,4,0.07649,0.93208,veryfast,1304.11,30.22839355,99.74694729,50.56,0.99445,0.720850211,1.527349229,1.548387097,1.527881856,1.032499042,1.479274233,1,1.499649911,1.479790096
90,Chilling.Adventures.of.Sabrina.S02E06.iNTERNAL.1080p.WEB.X264-AMRAP.mkv,4.5009421,1920,1080,3244.064,23.976,77770,367.4316406,1397.118932,14,0.0735,0.92777,faster,1281.69,27.7779541,89.7769289,50.79,0.9946,0.702100244,1.546478873,1.566666667,1.538299224,1.033438035,1.496440833,1,1.515975428,1.488525845
91,Christmas_Tree_12.mp4,3.4360766,1920,1080,60.26,29.97,1806,1417.189209,83.42117405,1,0.03814,0.85512,fast,58.93,269.5413818,16.18393517,39.21,0.969548919,0.600680541,1.157894737,1.28483055,1.148478051,1.045146473,1.107877955,1,1.229330609,1.098868035
92,Christmas_Tree_7.mp4,3.2671906,1920,1080,30.898,29.97,926,1573.28772,47.48335361,1,0.0862,0.5754,slow,109.7,267.0480957,8.221203804,41.6,0.969862813,0.623720045,1.741935484,1.682347603,1.878248662,1.374142955,1.267652305,1.181073412,1.224288635,1.366850992
93,Christmas_Tree_8_Angel.mp4,4.2210898,1920,1080,30.731,29.97,921,1472.787354,44.21091175,1,0.00967,0.98364,fast,22.28,142.0142822,4.34834671,39.13,0.97493003,0.742396291,1.346153846,1.621635845,1.438035266,1.043764796,1.289709953,1,1.553641061,1.377738808
94,Christmas_Tree_9.mp4,4.4491617,1920,1080,30.5,24,732,1541.17749,45.91345596,1,0.02615,0.99011,medium,23.74,22.77893066,0.692252159,45.6,0.987731485,0.767660668,1.878787879,1.997322421,1.953819643,1.174107698,1.600183596,1.116033445,1.701140726,1.664088947
95,City_panorama.mp4,4.1073079,1920,1080,54.888,29.97,1645,1457.638916,78.15264225,1,0.11727,0.98334,faster,26.44,63.06384277,3.448950768,40.55,0.970046728,0.636041168,1.358778626,1.540626675,1.305355246,1.02372664,1.327286575,1,1.50491998,1.275101375
96,Colors.mp4,3.7802348,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,medium,36.79,24.38232422,1.125653267,53.86,0.995280004,0.521824897,1.491666667,1.745524535,1.872744369,1.168400997,1.276673566,1.156923732,1.493943038,1.602826748
97,Colors_2.mp4,3.6738729,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,medium,58.53,58.60583496,2.961118698,48.96,0.99363996,0.62730353,1.690140845,1.813785214,1.617803079,1.174609341,1.438896138,1.186858735,1.544160386,1.377311607
98,Colors_3.mp4,3.5561493,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,slow,105,38.04284668,2.307499886,54.81,0.996975,0.652759971,1.99009901,1.932251358,2,1.417268628,1.404179116,1.175065113,1.363362823,1.411165082
99,Colors_4.mp4,3.5380372,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,slow,74.09,29.38879395,1.417778015,57.48,0.996342827,0.338963929,1.831932773,1.941475667,1.997157712,1.424844457,1.285707197,1.144691791,1.362587795,1.40166718
100,Colors_5_moving_camera.mp4,3.1263392,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,medium,30.91,27.92297363,0.823423386,51.84,0.995112555,0.466744416,1.570093458,1.694058923,1.444613302,1.181348559,1.329068755,1.274949329,1.434004308,1.22285103
101,credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,5.2658952,1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,faster,16.92,48.84777832,2.977091789,15.62478597,0.642175457,0.033994872,1.752894885,2,1.642393086,1.020338752,1.004148711,1.717953847,1.960133333,1.609654717
102,credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,5.3105593,1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,fast,19.92,85.53283691,5.106376648,14.60618255,0.80915096,0.1062746,1.906521343,2,1.625541663,1.041710051,1,1.830184265,1.919920038,1.560455005
103,Curtains.mp4,3.6906259,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,faster,34.19,422.6693115,17.19951248,35.95,0.958967267,0.659110667,1.160305344,1.363054936,1.233807223,1.01802989,1.139755674,1,1.338914455,1.211955793
104,Cutted_wood.mp4,4.354105,1920,1080,33.534,29.97,1005,1564.610596,51.25009632,1,0.32662,0.91732,faster,19.47,99.12243652,3.311873436,42.79,0.980826116,0.777456176,1.383333333,1.609301371,1.473708171,1.025404569,1.000363672,1.349061019,1.569430661,1.437196805
105,dance_culture_drum_989.mp4,5.5859989,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,faster,30.21,580.1158447,17.52736092,16.41,0.56369722,0.090249114,2,1.970447098,1.710093003,1.016924665,1.966714025,1,1.937652971,1.681631946
106,Dandelion_3.mp4,4.0514409,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,veryfast,21.92,97.23156738,3.594565392,42.04,0.979171434,0.678706491,1.302521008,1.519511955,1.360865986,1.03002611,1.264551448,1.002350537,1.47521693,1.321195621
107,Danube_river.mp4,4.3836979,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,veryfast,9.99,30.21716309,0.6138134,44.02,0.985413385,0.588740846,1.368421053,1.788587547,1.359365642,1.030265849,1.328221308,1,1.736044681,1.319431916
108,Danube_river_3.mp4,3.9364978,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,fast,18.91,350.3796387,7.315356255,37.38,0.965214993,0.570415271,1.449152542,1.527448519,1.467488527,1.044820183,1.386987509,1.08051608,1.461924783,1.404536926
109,Dark_2.mp4,3.4960379,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,veryfast,14.62,130.9926758,4.041416168,39.73,0.968472091,0.554531407,1.098765432,1.336063695,1.132784315,1.020473344,1.076721346,1,1.309258789,1.110057721
110,Day Drive (inverted) 1080p30.mp4,3.3439063,1920,1080,31.192,29.97,935,1464.875,45.00297832,1,0.35276,0.89519,faster,31.66,359.4970703,11.19874859,27.2,0.911827023,0.583851097,1.166666667,1.20262594,1.023504703,1.014620939,1,1.149854711,1.185295803,1.008755747
111,Dead_trees.mp4,4.1488518,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,faster,15.35,438.4390869,8.381093979,36.41,0.969635003,0.694144003,1.320652174,1.546739989,1.34512921,1.015346305,1.300691367,1,1.523362011,1.324798448
112,deer_animal_food_eating_bushes_474.mp4,3.7156948,1920,1080,16.725,23.976,400,1217.440796,20.53606033,1,0.0584,0.9918,veryfast,7.55,128.4077148,2.139866829,37.77,0.962369561,0.687455635,1.353932584,1.553226588,1.383354743,1.018852999,1.133333569,1.328879225,1.524485465,1.357756952
113,dock_jetty_pier_boy_teen_teenager_453.mp4,4.2615626,1920,1080,12.08,25,302,430.9847412,5.086317062,1,0.02205,0.99152,veryfast,5,100.2875977,1.207101822,38.77,0.970117085,0.664419619,1.409090909,1.539788961,1.413323894,1.023087687,1.000516414,1.377292414,1.505041045,1.381429874
114,dog_canine_walk_pet_park_estray_804.mp4,4.3790137,1920,1080,10.444,29.97,313,483.1779785,4.932394028,1,0.1942,0.9214,veryfast,6.59,132.3745117,1.377397537,41.31,0.973528873,0.692930879,1.427710843,1.631919492,1.437461008,1.026964433,1,1.390224235,1.589071091,1.399718394
115,dog_pet_canine_white_sitting_lying_433.mp4,4.9361663,1920,1080,14.68,50,734,319.2976074,4.581183434,1,0.07462,0.98766,faster,11.84,93.3762207,1.365815163,41.49,0.9763184,0.660682645,1.58,1.847945412,1.665103463,1.029820436,1.001905028,1.534248054,1.79443459,1.616887182
116,drink_water_glass_pouring_404.mp4,3.977292,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,medium,21.47,106.2677002,1.672970772,43.61,0.988087476,0.695471682,1.54368932,1.678535077,1.652465272,1.147341211,1.345449205,1.068235248,1.46297811,1.440256182
117,Dry_lake_bottom_2.mp4,4.7052858,1920,1080,25.158,59.94,754,1776.348389,43.65553379,1,0.21861,0.64901,faster,12.86,75.44189453,1.892317772,31.8,0.878732154,0.425600421,1.369565217,1.9411023,1.502442089,1.022814993,1.339015587,1.000098232,1.897803918,1.468928496
118,duck_family_ducks_series_water_831.mp4,2.9242567,1920,1080,8.192,25,204,1904.912231,15.31263065,1,0.04961,0.90667,faster,7.44,317.0212402,2.577555656,30.34,0.955200447,0.559525268,1,1,1.004916582,1.027583054,1,0.973157348,0.973157348,0.977941956
119,electrical_light_lantern_outdoors_360.mp4,3.3649421,1920,1080,26.052,29.97,780,382.6859131,9.746026993,1,0.09669,0.97172,medium,29.65,55.84375,1.448143959,47.56,0.993869376,0.73112639,1.646551724,1.880290293,1.858381902,1.165692678,1.412509279,1.3729101,1.613024023,1.594229712
120,espresso_coffee_coffee_machine_555.mp4,4.3301956,1920,1080,66.624,29.97,1994,551.8309326,37.71563339,1,0.18735,0.97048,faster,41.41,70.84179688,4.696300507,43.8,0.987198448,0.772341416,1.354609929,1.671068073,1.459792201,1.035858556,1,1.307717082,1.613220321,1.409258236
121,espresso_coffee_ristretto_443.mp4,3.6421323,1920,1080,16.9,50,845,325.3530273,5.374081612,1,0.02118,0.98953,medium,25.5,27.94995117,0.470648766,47.34,0.993665265,0.757401716,1.666666667,1.885694147,1.814863587,1.204232534,1.223724569,1.38400734,1.565888725,1.507070715
122,fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,3.5146937,1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,medium,73.74,141.8182373,8.27829361,17.09416927,0.767542293,0.128498674,2,1.845217714,1.713570892,1.104876089,1.431459633,1.810157736,1.67006756,1.550916803
123,fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,3.326763,1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,medium,69.58,192.5786133,10.10593224,16.3557894,0.746173515,0.133098354,2,1.915652619,1.675929733,1.095627913,1.534086246,1.825437246,1.748451821,1.529652278
124,fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,3.6967175,1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,faster,39.75,129.0269775,7.467352867,16.91890071,0.748237369,0.121243919,1.086615413,1.982861394,1.341529523,1.023264886,1.166093431,1.061910193,1.937779182,1.311028592
125,Fire_1.mp4,4.1990203,1920,1080,54.555,29.97,1635,1667.483643,88.85722351,1,0.13372,0.95423,faster,40.8,141.6446533,7.699389458,42.7,0.97970305,0.723586229,1.294573643,1.617515761,1.410816074,1.02950336,1.257473937,1,1.571161225,1.370385108
126,Fire_3.mp4,3.409779,1920,1080,34.034,29.97,1020,1690.274048,56.19159508,1,0.16276,0.87688,medium,49.68,154.479126,5.238568306,43.42,0.982998752,0.679674351,1.705882353,1.864174623,1.776887667,1.141283984,1.49470454,1.37399683,1.633401194,1.55691983
127,Fishing_barks.mp4,3.6060302,1920,1080,35.502,29.97,1064,1719.063232,59.61365414,1,0.08445,0.97402,faster,28.45,475.9268799,16.83537102,35.55,0.948351582,0.56084423,1.152439024,1.304855741,1.230655434,1.022717503,1.126840033,1,1.275871135,1.203319031
128,Flower_3.mp4,3.1195685,1920,1080,26.293,29.97,788,1614.021484,41.45302582,1,0.0836,0.98485,medium,38.4,81.53601074,2.136088371,44.57,0.988321359,0.726223826,1.320987654,1.508669746,1.519282051,1.169788356,1.191740081,1.12925355,1.289694617,1.298766604
129,Flower_4.mp4,4.8847749,1920,1080,30.631,29.97,918,1622.19519,48.53610134,1,0.05582,0.98144,faster,16.7,50.55895996,1.543028831,42.47,0.98455722,0.768414745,1.538961039,1.845405773,1.654367118,1.031518152,1,1.491937913,1.789019195,1.603817747
130,Flower_5.mp4,4.2187178,1920,1080,49.95,29.97,1497,1728.56604,84.33696651,1,0.0824,0.96563,faster,32.57,112.0469971,5.57654953,41,0.980377951,0.726436529,1.306666667,1.613316747,1.410963251,1.026602602,1,1.272806697,1.571510479,1.374400619
131,Flowers_4.mp4,4.2558795,1920,1080,66.133,29.97,1982,1797.425781,116.1074772,1,0.00821,0.99613,veryfast,30.47,24.69213867,1.627046585,42.95,0.981568016,0.698756332,1.377245509,1.643649386,1.350930681,1.027243745,1,1.340719295,1.600057819,1.315102368
132,Flowers_6.mp4,4.7684414,1920,1080,41.041,29.97,1230,1558.882202,62.49423695,1,0.21811,0.97348,veryfast,23.39,110.5664063,4.521380424,41.46,0.977180645,0.73141729,1.511415525,1.767020709,1.585927816,1.020116144,1.48161122,1,1.732176007,1.554654169
133,Foggy_road_timelapse.mp4,3.7848172,1920,1080,22.589,29.97,677,1527.580688,33.70705891,1,0.0036,0.99472,veryfast,9.63,33.30908203,0.749702454,39.22,0.969625507,0.680823758,1.329268293,1.425875429,1.308906307,1.023484435,1.298767473,1.049138667,1.393157903,1.278872705
134,Folk musician.mp4,3.4841446,1920,1080,31.899,29.97,956,1488.944092,46.39429188,1,0.22159,0.92111,faster,26.41,404.2657471,12.84872532,36.37,0.965163505,0.651127871,1.065088757,1.345556165,1.143491343,1.020088637,1.044113932,1,1.319058086,1.120972533
135,Forest.mp4,3.9527818,1920,1080,25.125,29.97,753,1444.863892,35.4613781,1,0.02133,0.99472,faster,12.37,120.2731934,3.010956764,39.24,0.968776547,0.663002545,1.219047619,1.560104962,1.248959086,1.017772287,1.197760673,1.001262698,1.53286249,1.227149827
136,Forest_Slice.mov,4.3498616,1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,faster,5.14,108.8154297,1.084226608,40.17506241,0.971082554,0.719036996,1.325424334,1.693973267,1.42983146,1.022843823,1,1.295822788,1.656140682,1.397898123
137,Friends.mp4,4.1104733,1920,1080,31.832,29.97,954,1563.795532,48.62404919,1,0.08778,0.98931,veryfast,17.09,117.1020508,3.714021683,39.41,0.979788162,0.684552598,1.289215686,1.591252366,1.329599475,1.022461457,1.260894167,1.001729094,1.556295697,1.300390803
138,FroggerHighway.mp4,3.8837202,1920,1080,51.833,24,1243,5493.125,274.4662342,1,0.09169,0.8476,slow,72.9,23.85925293,1.232496262,45.16231011,0.986221776,0.607262797,1.783157249,1.752594307,1.835948146,1.38313253,1,1.289216478,1.267119577,1.327384113
139,Frozen_grass.mp4,4.8764603,1920,1080,20.988,29.97,629,1568.011597,32.14590549,1,0.35669,0.95051,faster,12.16,127.2504883,2.660967827,41.45,0.98211086,0.785831272,1.579268293,1.790281761,1.589608878,1.016958734,1.552932523,1,1.760427146,1.56310067
140,grapes_vines_plants_vine_leaf_green_440.mp4,4.6237349,1920,1080,14.12,50,706,300.9525146,4.153494835,1,0.03582,0.98751,faster,10.58,51.2310791,0.72077179,42.69,0.980957949,0.686597986,1.474683544,1.767425631,1.51328173,1.028473954,1.433855995,1,1.718493332,1.471385566
141,Grass 3.mp4,3.5366594,1920,1080,30.564,29.97,916,1538.541992,45.93351555,1,0.0019,0.99697,veryfast,13.06,36.22131348,1.10307312,38.94,0.978701818,0.770918838,1.307142857,1.448999567,1.332772786,1.023299811,1.277380142,1.129827061,1.416006875,1.302426495
142,Grass_2.mp4,4.2989854,1920,1080,37.671,59.94,1129,1767.08667,65.02641773,1,0.0927,0.94221,veryfast,20.12,153.0397949,5.744353294,35.84,0.958656919,0.648190101,1.305263158,1.687186733,1.427807154,1.021497021,1.277794385,1.006571085,1.651680521,1.397759488
143,gravity.falls.s02e18.1080p.bluray.x264-taxes.mkv,3.1532798,1920,1080,1384.95,23.976,33204,640.625,1115.5765,157,0.34283,0.77526,slow,1988.14,873310,154248671,43.52,0.99225,0.999999984,1.816513761,1.923076923,2,1.318447088,1.380561358,1.377767662,1.458592416,1.516936113
144,gravity.falls.s02e19.1080p.bluray.x264-taxes.mkv,3.3314823,1920,1080,1324.896,23.976,31764,677.9785,1115.6447,209,0.12441,0.44138,slow,1629.53,704307,119003477,43.52,0.99335,0.999999984,1.809090909,1.938461538,2,1.301748507,1.325312643,1.389739184,1.489121384,1.536395078
145,gravity.falls.s02e20.1080p.bluray.x264-taxes.mkv,3.2213641,1920,1080,2638.998,23.976,63271,683.3496094,2238.944418,341,0.30173,0.72078,slow,3579.13,95.43383789,250.9341545,43.93,0.99275,0.999999985,1.955752212,1.90625,2,1.315480239,1.383317403,1.486721088,1.449090562,1.520357311
146,Grilling.mp4,3.9756197,1920,1080,30.063,29.97,901,1574.032471,46.22330189,1,0.0169,0.99537,veryfast,16.15,71.42553711,2.139515877,39.26,0.973378143,0.6886461,1.333333333,1.428471515,1.329234018,1.027423426,1.297744727,1.001565384,1.390343532,1.293754829
147,guitarist_music_man_boy_guitar_355.mp4,3.5771768,1280,720,25.472,23.976,610,265.3000488,6.610398293,1,0.29482,0.7222,faster,9.15,56.63024902,1.435584068,41.76,0.979751231,0.694354744,1.093220339,1.455173499,1.174372312,1.040699523,1,1.05046684,1.398264789,1.128445134
148,handheld video.mp4,3.009796,3840,2160,60.654,30,1821,5862.145508,349.3742352,1,0.42705,0.63138,fast,352.97,3869.003174,233.8081007,33.62,0.90624092,0.470013929,1.090047393,1.179136512,1.107594474,1.033151132,1.085929516,1.055070608,1.141301088,1.072054648
149,Hanna.S01E01.Forest.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTG.mkv,4.0125249,1920,1080,2893.824,23.976,69382,909.9595947,2793.483319,7,0.08482,0.91085,faster,1273.11,41.78344727,120.4769068,47.29,0.986602518,0.75012492,1.323529412,1.411583014,1.406280217,1.032116379,1,1.28234513,1.367658767,1.362520977
150,Hanna.S01E07.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,4.0863285,1920,1080,2999.424,23.976,71914,820.79,2404.197,14,0.14997,0.93259,veryfast,1306.78,45.875,134,47.16,0.98882479,0.749416573,1.378378378,1.382263847,1.454230052,1.031457023,1,1.336341067,1.340108038,1.409879442
151,Hanna.S01E08.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,3.9961923,1920,1080,2906.976,23.976,69697,854.5456543,2648.970993,16,0.22686,0.91719,faster,1443.08,81.73535156,236.7427063,46.93,0.986977931,0.744365412,1.339622642,1.336331513,1.441605092,1.030370647,1,1.30013665,1.296942529,1.399113121
152,Hoeing_time-lapse.mp4,4.028899,1920,1080,20.12,29.97,603,1506.908325,29.61658764,1,0.28805,0.93026,faster,17.42,667.4730225,13.38108349,33.72,0.959650156,0.642081892,1.304635762,1.474552755,1.342565142,1.014084507,1.28651582,1.00883816,1.454072855,1.323918404
153,honey_bee_insect_bee_flower_flying_518.mp4,5.5102775,1920,1080,9.521,29.97,285,511.9628906,5.082593918,1,0.24476,0.81846,faster,6.67,195.5632324,1.852898598,22.86,0.835093402,0.123416758,2,1.997582726,1.685641923,1.028227085,1.003072479,1.94509562,1.942744706,1.639367361
154,honey_beekeeper_bees_production_1089.mp4,2.9755221,1280,720,13.681,23.976,328,459.7047119,6.145782471,1,0.46628,0.78872,faster,5.62,139.7514648,1.905038834,40.71,0.971550761,0.655252722,1.0125,1.015273497,1.038254067,1.030416667,1,0.982612212,0.985303839,1.00760605
155,Horse_riding_3.mp4,4.1134733,1920,1080,23.323,59.94,699,1913.323364,43.5909977,1,0.31957,0.81171,faster,12.71,114.1193848,2.653820038,33.65,0.910417406,0.461895935,1.3625,1.756470292,1.104760316,1.026803941,1.326932967,1,1.710618963,1.075921383
156,Horseradish.mp4,4.223816,1920,1080,18.719,29.97,561,1666.844727,30.47742939,1,0.25004,0.95374,veryfast,9.69,60.28527832,1.124345779,41.66,0.975707003,0.728331003,1.369565217,1.604060778,1.352198313,1.024150743,1.337269173,1,1.566235038,1.320311802
157,Horses.mp4,3.421679,1920,1080,21.922,29.97,657,1450.819214,31.0679884,1,0.00404,0.99663,veryfast,8.95,42.01879883,0.917811394,38.73,0.970694306,0.684995914,1.370786517,1.368820024,1.344223982,1.020239988,1.343592226,1.169839016,1.341664745,1.317556651
158,Horses_8.mp4,4.1876337,1920,1080,36.036,29.97,1080,1533.068604,53.96465206,1,0.06215,0.98617,faster,18.76,42.82006836,1.537494659,42.54,0.989215505,0.829291835,1.395973154,1.579712693,1.355248881,1.028792342,1.356904691,1.005275802,1.535501995,1.317320149
159,hosing_watering_gardening_garden_454.mp4,3.9120091,1920,1080,11.32,25,283,459.1580811,5.077824593,1,0.06387,0.98514,faster,5.18,33.64624023,0.379500389,44.85,0.987320215,0.596063808,1.235294118,1.544655908,1.252396672,1.030761071,1.198429153,1,1.498558639,1.215021315
