"","Video.Name","Width","Height","Video.Length","Frames.per.Second","Frame.Count","Original.Bitrate","Original.Size","Scene.Count","Avg.Motion","Avg.PCC","Compression.Preset","Compression.Duration","Compressed.Bitrate","Compressed.Size","Average.PSNR","Average.SSIM","Average.VIFp","Normalized.PSNR","Normalized.SSIM","Normalized.VIFp","Normalized.Duration","Normalized.Size","PSNR.By.Duration","SSIM.By.Duration","VIFp.By.Duration","Metric"
"178","Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,"faster",243.42,48.87719727,25.5395546,46.46,0.99345,0.707800049,1.53581267217631,1.57142857142858,1.50942409616118,1.03363903265837,1.58693280870863,1.48583076262747,1.52028756826945,1.46030098368011,2.8144981
"179","Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,"fast",298.17,50.57409668,26.4262104,46.7,0.9938,0.716181498,1.56887052341598,1.71428571428571,1.59481833778809,1.06678168225431,1.73300178892763,1.47065753894524,1.60696958225146,1.49498099219135,2.6385478
"180","Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,"medium",444.04,47.38439941,24.75946236,46.81,0.99405,0.724900097,1.58402203856749,1.81632653061222,1.68364762609543,1.15508338630104,1.45841926605369,1.37134864664625,1.57246355730967,1.45759833970691,3.0179323
"181","Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,"slow",788.51,46.20751953,24.14454079,49.51,0.99435,0.751500146,1.95592286501377,1.93877551020404,1.95466174448879,1.36360664669027,1.35711618243932,1.43437469284941,1.42179969194915,1.43344985097654,3.1608379
"182","Love.Death.and.Robots.S01E15.Blindspot.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,524.448,24,12586,334.4726563,193.4730911,21,0.15209,0.83506,"slower",1839.8,42.05883789,21.97680378,49.83,0.9945,0.755950098,2,2,2,2,1,1,1,1,3
"183","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"superfast",216.41,51.82556152,32.55381393,43.19,0.9883,0.658400049,1,1,1,1,2,1,1,1,1.5
"184","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"veryfast",284.34,46.60705566,29.27581596,47.15,0.98975,0.710800049,1.53950953678474,1.6304347826087,1.55685412023537,1.03485055254004,1.19691431996315,1.48766363704016,1.57552680298309,1.50442410878949,3.8161583
"185","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"faster",283.54,46.59020996,29.26520634,47.15,0.98975,0.710800049,1.53950953678474,1.6304347826087,1.55685412023537,1.03444012353913,1.1943150401678,1.48825388899032,1.57615191590838,1.50502101069795,3.8259811
"186","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"fast",356.56,48.94140625,30.74211216,47.29,0.990099805,0.715920304,1.55858310626703,1.78252391304349,1.61126700369731,1.07190203059748,1.55614623276157,1.4540350347114,1.66295413401718,1.50318495319874,2.9689845
"187","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"medium",544.28,47.80029297,30.02534485,47.49,0.9902,0.721350049,1.5858310626703,1.82608695652172,1.66896883337436,1.16820919566177,1.38054345086615,1.3574889399599,1.56315064399684,1.42865579176418,3.1504227
"188","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"slow",984.7,47.82348633,30.03989887,50.33,0.99045,0.749650098,1.97275204359673,1.93478260869566,1.96971308697193,1.39416062138951,1.38410907999587,1.41501059012165,1.38777597000792,1.41283081500953,3.0457263
"189","Love.Death.and.Robots.S01E16.Ice.Age.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,630.432,24,15130,526.493042,358.1271877,16,0.13178,0.90877,"slower",2165.59,45.32751465,28.4720602,50.53,0.9906,0.752500098,2,2,2,2,1,1,1,1,3
"190","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"superfast",416.05,124.852417,122.2144222,45.52,0.9738,0.591650244,1,1,1,1,1.92105443665639,1,1,1,1.5616424
"191","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"veryfast",555.76,114.1702881,111.7579546,49.14,0.97475,0.638150293,1.52692867540029,1.28358208955224,1.50653570898694,1.03056529719725,1.0132707593685,1.48164185185835,1.24551262597635,1.46185371570743,4.134145
"192","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"faster",552.11,114.0140381,111.605093,49.36,0.97475,0.640650049,1.5589519650655,1.28358208955224,1.53376612497541,1.02976676212625,1,1.51388840891174,1.2464784616877,1.48943059864208,4.2497975
"193","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"fast",690.89,117.9332275,115.4414263,49.47,0.9756,0.649300199,1.57496360989811,1.53731343283583,1.6279941947801,1.06012859696294,1.3330532722519,1.4856344922777,1.45011976588494,1.53565727728124,3.3542632
"194","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"medium",1029.86,122.5645752,119.9748507,49.64,0.9762,0.652750244,1.59970887918486,1.71641791044776,1.66557632700778,1.13428734573506,1.72662487118639,1.41032066098577,1.51321260604865,1.46839011584708,2.5436465
"195","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"slow",2148.49,125.7814941,123.1237707,51.68,0.9768,0.677550439,1.89665211062591,1.89552238805971,1.93573054463751,1.37901756120826,2,1.37536472629407,1.3745455035387,1.40370260618108,2.0768064
"196","Love.Death.and.Robots.S01E18.The.Secret.War.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv",1920,1080,982.432,24,23578,868.3200684,886.0022898,23,0.18962,0.8581,"slower",4986.92,122.114502,119.5343609,52.39,0.97715,0.683450384,2,2,2,2,1.68838351992434,1,1,1,1.7768475
"197","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"superfast",32.92,55.375,6.54,44.02,0.966412712,0.407463185,1,1,1.14402964517025,1,1.51948051948052,1,1,1.14402964517025,2.0691477
"198","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"veryfast",41.13,52,6.14,44.16,0.96730704,0.401763378,1.1590909090909,1.12948197682659,1.02066883044534,1.02583954930287,1,1.12989493325597,1.10103181106067,0.994959524751172,3.2258863
"199","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"faster",41.14,52,6.14,44.16,0.967311862,0.400808388,1.1590909090909,1.13018011228948,1,1.02587102256633,1,1.12986026858553,1.1016785613675,0.97478140819144,3.2063202
"200","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"fast",56.27,55.5,6.56,44.7,0.970371133,0.42467276,1.77272727272728,1.57310536647841,1.51649615027639,1.07349007018538,1.54545454545454,1.65136811411879,1.46541212645474,1.41267832129506,2.9308261
"201","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"medium",76.73,58.25,6.89,44.68,0.97156912,0.432224463,1.75,1.74655149024123,1.67993751498235,1.13788436723004,1.97402597402597,1.53794185982187,1.53491122695786,1.47636927210086,2.3045403
"202","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"slow",136.03,58.5,6.91,44.9,0.972540799,0.44659961,2,1.88723244595423,1.99105854867883,1.32452081956378,2,1.50998003992016,1.42484166204029,1.50322933340872,2.2190255
"203","Tumbbad cut 1.mkv",1920,816,121.457,24,2914,612.875,81.89019871,2,0.06957,0.89584,"slower",350.65,57.5,6.79,44.8,0.973319681,0.447012744,1.88636363636363,2,2,2,1.84415584415584,0.943181818181817,1,1,1.5959507
"204","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"superfast",36.38,46.25,5.55,41.87,0.979402122,0.398268027,1,1,1,1,1.85454545454545,1,1,1,1.6176471
"205","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"veryfast",45.75,42.375,5.08,42.04,0.980230523,0.406489851,1.1734693877551,1.28331688291613,1.21155210912473,1.02834755248987,1,1.14112138927531,1.2479408151543,1.17815431776085,3.5672165
"206","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"faster",45.7,42.375,5.08,42.05,0.980140635,0.405680434,1.18367346938775,1.25257478099742,1.19072535906156,1.02819628486719,1,1.15121352489681,1.21822535194165,1.15807203020128,3.5275109
"207","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"fast",62.12,46,5.51,42.53,0.981618578,0.421310107,1.6734693877551,1.75803796113323,1.59288554737012,1.07787257215466,1.78181818181818,1.55256700187653,1.63102578778763,1.47780506575648,2.6160906
"208","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"medium",82.8,46,5.51,42.49,0.981563738,0.423770077,1.63265306122449,1.73928243348524,1.6561819450896,1.14043686089429,1.78181818181818,1.43160320155227,1.52510190886092,1.45223466715279,2.474405
"209","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"slow",161.19,47,5.63,42.69,0.981917293,0.430936032,1.83673469387755,1.86019984007868,1.84056595697588,1.37759423972893,2,1.3332915026118,1.35032492618778,1.33607262856881,2.0098445
"210","Tumbbad cut 2.mkv",1920,816,123.083,24,2951,458.375,64.48530293,1,0.17339,0.92022,"slower",366.92,44.625,5.35,42.85,0.98232606,0.437132324,2,2,2,2,1.49090909090909,1,1,1,2.0121951
"211","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"superfast",31.71,25,2.98,44.71,0.982481343,0.540523387,1,1,1,1,2,1,1,1,1.5
"212","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"veryfast",39.57,21.625,2.57,44.94,0.983964522,0.547949252,1.22772277227723,1.54885963471008,1.2074789444578,1.03052664284605,1,1.1913547124668,1.50297873952345,1.17171055483152,3.866044
"213","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"faster",39.38,21.625,2.57,44.98,0.984118625,0.550029928,1.26732673267326,1.60588641049896,1.26561310933135,1.02978872145409,1,1.23066674383825,1.55943289826616,1.2290026905172,4.0191023
"214","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"fast",53.18,24.375,2.9,45.5,0.984995309,0.566615121,1.78217821782178,1.9303087897237,1.72900401897877,1.08338511729066,1.80487804878049,1.64500895330616,1.78173833008804,1.59592742357646,2.7828333
"215","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"medium",73.56,23.125,2.75,45.43,0.984799137,0.565616846,1.71287128712871,1.85771411823742,1.7011121783274,1.1625368960696,1.4390243902439,1.47339090304981,1.59798293242833,1.46327586167687,3.1511972
"216","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"slow",129.27,23.5,2.79,45.6,0.985078418,0.569773833,1.88118811881188,1.96106379325403,1.81725854981204,1.37890321578375,1.53658536585366,1.36426407399641,1.42219103618479,1.3179014516832,2.6710892
"217","Tumbbad cut 3.mkv",1920,816,123.323,24,2932,545.25,75.03220177,1,0.09452,0.92224,"slower",289.19,22.25,2.64,45.72,0.985183635,0.57631432,2,2,2,2,1.17073170731707,1,1,1,2.5625
"218","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"superfast",17.66,50.125,3.07,39.41,0.96514086,0.375202245,1,1,1,1,1.54545454545454,1,1,1,1.9411765
"219","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"veryfast",22,46.25,2.83,39.46,0.965909437,0.379201648,1.05434782608696,1.32120604233141,1.10617892433561,1.02715215215215,1,1.02647677257729,1.28628075165217,1.07693774677674,3.3896953
"220","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"faster",22.17,46.25,2.83,39.44,0.965837264,0.378739994,1.03260869565218,1.29104328220046,1.09392261379746,1.02821571571572,1,1.00427243025886,1.25561520065057,1.06390380644591,3.3237914
"221","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"fast",30,50,3.06,39.97,0.967046362,0.396285794,1.60869565217391,1.79635320348465,1.55974067979576,1.0772022022022,1.52272727272727,1.49340174842304,1.6676100362701,1.44795533893921,3.0267844
"222","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"medium",40.19,51.625,3.16,40.04,0.967117009,0.400737261,1.68478260869565,1.8258782130446,1.67792131269909,1.14095345345345,1.75,1.47664447098708,1.60030911648324,1.47063081988168,2.5986197
"223","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"slow",75.09,53.5,3.27,40.21,0.967426341,0.407085862,1.86956521739131,1.95515518527572,1.84646837465208,1.3592967967968,2,1.37539146843939,1.43835782581337,1.3583997100584,2.0860745
"224","Tumbbad cut 4.mkv",1920,816,62.916,24,1504,526.125,37.10638714,1,0.12157,0.92951,"slower",177.5,51.75,3.17,40.33,0.967533645,0.412868882,2,2,2,2,1.77272727272727,1,1,1,1.6923077
"225","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"superfast",29.76,80.75,5.05,43.62,0.981862928,0.61432791,1,1,1.00015236457891,1,2,1,1,1.00015236457891,1.5000762
"226","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"veryfast",42.27,74.375,4.64,43.72,0.982375896,0.615566158,1.09433962264151,1.20882297505407,1.03664465376712,1.04965467968564,1.06818181818182,1.04257108915977,1.15163872314283,0.987605422840186,2.9787206
"227","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"faster",45.16,74.125,4.63,43.71,0.982347719,0.61432274,1.08490566037736,1.19735246428516,1,1.06112566484084,1.04545454545454,1.02241015962996,1.1283795161667,0.942395451485,2.9586988
"228","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"fast",56.87,77.25,4.83,44.28,0.983719529,0.633811006,1.62264150943396,1.75579947347275,1.5743368361174,1.10760498531396,1.5,1.46500018594085,1.58522171419718,1.4213883622699,2.9810735
"229","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"medium",59.79,76.375,4.77,44.42,0.983915823,0.640101937,1.75471698113208,1.83570835095684,1.75973626604989,1.11919504643963,1.36363636363636,1.56783840914429,1.64020414207208,1.57232313674721,3.5056015
"230","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"slow",140.49,77.25,4.83,44.61,0.984083872,0.644547366,1.93396226415094,1.90411903570688,1.89074708184256,1.43950940700167,1.5,1.34348706215068,1.32275553493808,1.31346629111703,2.6531393
"231","Tumbbad cut 5.mkv",1920,816,66.235,24,1541,726.125,51.95376873,2,0.22824,0.85747,"slower",281.7,73.75,4.61,44.68,0.984319401,0.648254511,2,2,2,2,1,1,1,1,3
"232","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"superfast",24.89,101.5,6.14,45.4,0.982925538,0.416546277,1,1,1.13311129349872,1,1.68627450980392,1,1,1.13311129349872,1.8580079
"233","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"veryfast",31.09,95.875,5.8,45.72,0.983169206,0.412384158,1.23880597014925,1.08251448595393,1,1.02812556704772,1.01960784313725,1.20491699638061,1.05290104696295,0.972643840451818,3.1683376
"234","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"faster",31.06,95.75,5.79,45.73,0.983172751,0.41416431,1.24626865671642,1.08371494663283,1.05693213849588,1.02798947559427,1,1.21233600761911,1.05420821162235,1.028154629584,3.2946988
"235","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"fast",40.67,101.625,6.15,46.26,0.984475535,0.425266552,1.64179104477612,1.52488306090719,1.4119997839322,1.07158410451824,1.70588235294118,1.53211590005269,1.42301761894159,1.31767518571676,2.5047499
"236","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"medium",51.47,102.5,6.2,46.34,0.984980646,0.430102295,1.70149253731343,1.695931267954,1.5666546618339,1.12057702776266,1.80392156862745,1.51840747682525,1.5134446146376,1.39807851046339,2.4557224
"237","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"slow",108.36,104.125,6.3,46.59,0.985556117,0.441405669,1.88805970149254,1.89080582573917,1.92815483375108,1.37865178733442,2,1.36949715572707,1.37148904684263,1.39858001234605,2.0697831
"238","Tumbbad cut 6.mkv",1920,816,62.166,24,1491,1066.25,69.33984566,1,0.17105,0.82503,"slower",245.33,100.125,6.06,46.74,0.985878571,0.443652121,2,2,2,2,1.52941176470588,1,1,1,1.9615385
"239","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"superfast",26.08,77.125,9.09,41.77,0.995415617,0.706001654,1,1,1,1,1.39751552795031,1,1,1,2.1466667
"240","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"veryfast",31.63,60.75,7.17,42.6,0.997406529,0.731851973,1.33739837398374,1.68305100911439,1.39495500631836,1.02375652769455,1,1.30636370836677,1.6439953871694,1.36258472457288,4.3129438
"241","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"faster",31.72,60.75,7.17,42.62,0.997406505,0.732405901,1.34552845528455,1.68304277508687,1.40341821471203,1.02414176868419,1,1.31381074029749,1.64336894222099,1.3703358828096,4.3275156
"242","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"fast",38.97,62.875,7.42,43.04,0.99779645,0.744215278,1.51626016260163,1.81682685281056,1.58384819577536,1.05517507062751,1.05175983436853,1.43697496729135,1.72182503490164,1.50102882437645,4.4305065
"243","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"medium",53.84,91.25,10.8,43.5,0.997921181,0.755058087,1.70325203252033,1.85962012313989,1.74951043371926,1.11882544302714,1.75155279503106,1.52235725701048,1.66211819254703,1.56370276044645,2.7108393
"244","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"slow",83.55,101.75,12,44.23,0.998330351,0.771452955,2,2,2,1.24599777416317,2,1.60513930399533,1.60513930399533,1.60513930399533,2.407709
"245","Tumbbad cut 7.mkv",1920,816,121.25,24,2910,443.75,61.79137421,1,0.04935,0.32151,"slower",259.7,87.75,10.4,44.15,0.998276969,0.769900136,1.96747967479675,1.98168546426533,1.9762752003967,2,1.66873706004141,0.983739837398374,0.990842732132667,0.988137600198352,1.7754266
