,Video.Name,Metric,Width,Height,Video.Length,Frames.per.Second,Frame.Count,Original.Bitrate,Original.Size,Scene.Count,Avg.Motion..,Avg.PCC,Compression.Preset,Compression.Duration,Compressed.Bitrate,Compressed.Size,Average.PSNR,Average.SSIM,Average.VIFp,Normalized.PSNR,Normalized.SSIM,Normalized.VIFp,Normalized.Duration,PSNR.By.Duration,Normalized.Size,SSIM.By.Duration,VIFp.By.Duration
83,Industry_3.mp4,4.6899364,1920,1080,23.123,59.94,693,1877.940918,42.41786003,1,0.21734,0.87791,faster,11.76,55.2755127,1.274404526,34.27,0.909242632,0.542450565,1.504761905,1.837761651,1.509426064,1.030247479,1.460582952,1.004171217,1.783806015,1.465110174
84,Industry_6.mp4,4.2434336,1280,720,18.667,24,448,813.8934326,14.84253979,1,0.05045,0.98982,veryfast,3.89,52.85498047,0.983082771,38.14,0.973286734,0.726231985,1.355421687,1.621522075,1.386404956,1.025843721,1.321275023,1.002354414,1.580671638,1.351477742
85,Leaf.mp4,4.6156358,1920,1080,22.523,29.97,675,1560.44812,34.3303957,1,0.04802,0.99648,veryfast,10.43,30.31311035,0.68024826,42.43,0.984408918,0.74903954,1.526315789,1.713319977,1.523567662,1.030651341,1.480923498,1.001280643,1.662366223,1.478257099
86,Love.mp4,4.1219876,1920,1080,30.264,29.97,907,1451.774414,42.91785336,1,0.02901,0.98705,fast,19.63,169.9309082,5.12405777,40.77,0.987293556,0.68486542,1.35625,1.721861973,1.449200697,1.051993716,1.289218728,1.044048467,1.636760703,1.377575432
87,Merlot.mp4,4.7734558,1920,1080,34.601,59.94,1037,1661.139526,56.14761162,1,0.07553,0.97663,veryfast,16.36,38.49182129,1.327046394,40.47,0.97551532,0.694016355,1.488888889,1.845492033,1.556784543,1.024659213,1.453057632,1,1.801078846,1.519319325
88,Military_Boat.mp4,3.6348983,1920,1080,18.151,29.97,544,1477.245239,26.19325447,1,0.2314,0.96904,veryfast,13.19,261.4006348,4.727558136,37.64,0.956640814,0.598464869,1.1640625,1.383244157,1.184114698,1.026554547,1.133950946,1,1.34746289,1.153484441
89,Military_Boat2.mp4,4.2487618,1920,1080,11.144,29.97,334,1544.355591,16.81263256,1,0.07473,0.98719,faster,6.43,93.7208252,1.04065609,39.7,0.97592562,0.614486603,1.371069182,1.632583655,1.378266108,1.026996835,1.335027661,1.004229214,1.589667659,1.3420354
90,Monument.mp4,4.041925,1920,1080,19.987,29.97,599,1431.703491,27.95226288,1,0.02083,0.99487,veryfast,9.8,140.6893311,2.801668167,37.91,0.971543497,0.706921268,1.446428571,1.655365273,1.485413472,1.014227834,1.426137721,1.118985849,1.632143408,1.464575732
91,Monument_2.mp4,3.6805567,1920,1080,30.731,29.97,921,1491.276001,44.7657671,1,0.00581,0.99668,faster,13.24,62.1776123,1.903822899,38.22,0.966779682,0.697810653,1.442528736,1.492808205,1.434779775,1.015402211,1.420647621,1.169341656,1.470164422,1.413016201
92,Moon.mp4,3.9772975,1920,1080,12.913,29.97,387,1759.691772,22.19558716,1,0.03665,0.98928,faster,6.66,20.68908691,0.26619339,48.17,0.993939971,0.748435571,1.652777778,1.803711244,1.751590734,1.037045947,1.593736308,1.262674903,1.739278043,1.689019411
93,Mushrooms.mp4,4.4950922,1920,1080,29.162,29.97,874,1518.822754,43.26584339,1,0.01941,0.99382,faster,14.44,53.5144043,1.554952621,40.5,0.977181767,0.73771615,1.463235294,1.651902204,1.502221225,1.026692528,1.425193283,1.000494274,1.608955124,1.463165635
94,Musician.mp4,2.999414,1920,1080,39.039,29.97,1170,1650.758911,62.94848633,1,0.1092,0.90528,slower,161.35,36.22241211,1.408985138,47.23,0.989514898,0.706788973,2,1.998828091,2,2,1,1,0.999414046,1
95,New_Year_Champagne.mp4,4.0130803,1920,1080,19.786,29.97,593,1518.448853,29.34844017,1,0.0936,0.9834,fast,13.3,76.12402344,1.500753403,43.53,0.986234072,0.745507259,1.481818182,1.743659064,1.606533411,1.061161322,1.39641179,1.134667527,1.643161155,1.513938905
96,New_Year_Champagne_2.mp4,4.3936438,1920,1080,39.907,29.97,1196,1419.888306,55.35001945,1,0.04164,0.99717,veryfast,18.91,46.27075195,1.839813232,42.35,0.982397665,0.759139156,1.346534653,1.679909507,1.489448664,1.027824071,1.310082817,1,1.634432929,1.449128023
97,New_Year_Champagne_3.mp4,4.5218138,1920,1080,32.232,29.97,966,1448.694458,45.61264896,1,0.01942,0.99547,faster,14.39,42.82592773,1.375383377,41.91,0.984387732,0.771530568,1.401515152,1.695473062,1.535092327,1.024385505,1.368152073,1,1.655112313,1.498549443
98,New_Year_Champagne_4.mp4,4.4649196,1920,1080,28.028,29.97,840,1523.139526,41.70089817,1,0.06545,0.97919,fast,18.19,67.66455078,1.889657974,43.42,0.986186262,0.767175689,1.40952381,1.737777688,1.568710829,1.056236786,1.334477105,1,1.645253896,1.485188595
99,New_Year_Champagne_5.mp4,4.5673189,1920,1080,28.929,29.97,867,1444.078491,40.80772877,1,0.02887,0.99447,faster,13.38,43.20336914,1.245319366,42.62,0.985657627,0.756060744,1.441666667,1.719911005,1.538393706,1.029043838,1.40097692,1,1.671368062,1.494973926
100,New_Year_Lights.mp4,4.3110182,1920,1080,24.391,29.97,731,1595.706787,38.01832962,1,0.23948,0.84653,faster,14.79,138.0266113,3.354456902,39.81,0.978597504,0.735141138,1.26875,1.698486602,1.455602943,1.02593851,1.236672557,1,1.655544251,1.41880135
101,nyc_new_york_city_taxi_evening_dark_1060.mp4,3.1998839,1920,1080,17.8,25,445,300.1218262,5.220355988,1,0.04848,0.94735,fast,8.99,18.13232422,0.321590424,48.51,0.995222289,0.669087932,1.936170213,2,1.811327938,1.078308208,1.7955629,1.665718901,1.854757282,1.679786841
102,Old_age_couple.mp4,3.7071272,1920,1080,47.581,59.94,1426,1467.435181,68.20885658,1,0.00682,0.9958,veryfast,18.47,39.99938965,1.896343231,40.13,0.973838048,0.671831287,1.440298507,1.470304686,1.364492557,1.022365373,1.408790384,1.127982133,1.438140144,1.334642773
103,Old_gate.mp4,4.1196712,1920,1080,25.259,29.97,757,1564.121826,38.59143162,1,0.00074,0.9971,faster,10.59,23.35058594,0.587659836,40.59,0.976407063,0.691313416,1.383561644,1.464670245,1.384620172,1.027473271,1.346567042,1,1.425506907,1.347597267
104,Ostrich.mp4,4.3773515,1920,1080,21.889,29.97,656,1634.198364,34.94053173,1,0.14811,0.98695,veryfast,10.92,29.76330566,0.64910984,44.08,0.986689999,0.78551062,1.442424242,1.690873798,1.577760067,1.02922252,1.401469764,1.045677478,1.642865138,1.532963024
105,Party.mp4,3.2772367,1920,1080,31.164,29.97,934,1602.376343,48.7788496,6,0.24642,0.85527,medium,48.87,103.4516602,3.212328911,46.28,0.990965899,0.610357074,1.429824561,1.455890112,1.468750954,1.161063291,1.23147857,1.144382378,1.253928294,1.265005073
106,Peaches_2.mp4,4.6812352,1920,1080,33.867,29.97,1015,1474.157959,48.76846409,1,0.05354,0.994,veryfast,19.71,77.15319824,2.603515625,41.36,0.979394187,0.768195251,1.457446809,1.773715511,1.57460427,1.02660225,1.419680122,1,1.727753383,1.533801693
107,Piano_keys.mp4,3.4130038,1920,1080,23.39,29.97,701,1613.243774,36.85867691,1,0.23912,0.88,faster,13.88,50.16882324,1.169214249,44.08,0.988806452,0.795813982,1.340740741,1.661169483,1.515238172,1.037426642,1.292371612,1.275763536,1.601240431,1.4605738
108,Pig.mp4,4.3518498,1920,1080,47.047,29.97,1410,1611.167114,74.04182529,1,0.12942,0.93396,veryfast,27.3,65.9609375,3.092061043,42.73,0.980598863,0.668367714,1.397163121,1.65244682,1.435569114,1.030403113,1.355938373,1.000227352,1.603689662,1.393211158
109,Pigeon.mp4,4.19845,1920,1080,36.87,29.97,1105,1674.657227,60.31188488,1,0.02063,0.97942,faster,17.33,29.18518066,1.072173119,43.73,0.984987332,0.549333243,1.431654676,1.551416818,1.358417536,1.031016752,1.388585271,1.002960899,1.504744529,1.317551372
110,Pigeon_2.mp4,4.3145994,1920,1080,17.15,29.97,514,1533.730713,25.69466019,1,0.07163,0.98416,veryfast,13.02,165.2421875,2.823676109,40.52,0.97852407,0.760231844,1.327868852,1.682259477,1.44094271,1.030355262,1.288748553,1.001237386,1.632698487,1.398491145
111,Playground_2.mp4,4.188738,1920,1080,43.677,29.97,1309,1587.009277,67.70777225,1,0.01102,0.99715,faster,20.15,103.2297363,4.492488861,38.42,0.968641353,0.656496929,1.37398374,1.50617002,1.384541439,1.017570832,1.350258573,1.000553125,1.480162335,1.360633967
112,Pontoon_for_docking_boats.mp4,3.1465041,1920,1080,30.964,29.97,928,1505.782837,45.54466248,1,0.0356,0.98634,faster,23.99,332.0556641,10.24466133,37.4,0.958130125,0.571582945,1.027522936,1.146959714,1.065611491,1.029744146,0.997842949,1,1.113829798,1.034831317
113,Pontoon_for_docking_boats_2.mp4,4.291222,1920,1080,36.003,29.97,1079,1552.463867,54.59661579,1,0.15306,0.93552,faster,22.31,108.7563477,3.901314735,39.72,0.980008193,0.737447303,1.337748344,1.641466817,1.423184647,1.025683469,1.304250663,1.000219093,1.600363921,1.387547611
114,Promenade.mp4,3.5841318,1920,1080,30.43,29.97,912,1472.770874,43.77840137,1,0.00711,0.99618,faster,13.5,90.49230957,2.74374485,37.77,0.969963057,0.655735202,1.437869822,1.483293989,1.408078989,1.01771465,1.412841823,1.18686671,1.457475323,1.383569539
115,Public_fountain_2.mp4,4.7104389,1920,1080,30.664,29.97,919,1475.423706,44.19385338,1,0.026,0.99633,faster,16.19,73.62341309,2.249440193,42.34,0.984162409,0.794699616,1.469135802,1.783589284,1.575071765,1.024914431,1.433422886,1,1.740232384,1.536783674
116,pumpkin_man 3.mp4,3.5755551,1920,1080,15.382,29.97,461,1498.312988,22.51325703,1,0.03498,0.99329,faster,6.98,88.70507813,1.359535217,38.09,0.973308017,0.712092322,1.370165746,1.471606143,1.368476652,1.018994596,1.344625134,1.155559681,1.444174629,1.342967526
117,Rabbits.mp4,4.3528214,1920,1080,40.941,29.97,1227,1331.381104,53.2460165,2,0.07853,0.96337,faster,19.53,34.69396973,1.415280342,40.95,0.9864,0.85455,1.019556025,1.620253165,1.833398551,1.02765708,0.992116967,1,1.576647693,1.784056751
118,Reflection 2.mp4,3.3022103,1920,1080,30.931,29.97,927,1479.619751,44.70530415,1,0.04321,0.97446,fast,37.41,680.2546387,20.96500969,34.57,0.93311565,0.499775756,1.18,1.335749235,1.221713615,1.044870646,1.129326395,1.083202446,1.278387177,1.169248672
119,Reflection.mp4,3.7868852,1920,1080,30.43,29.97,912,1541.082031,45.80841637,1,0.0277,0.97009,fast,28.53,356.6340332,10.81320095,37.12,0.968528545,0.506131908,1.335714286,1.490912556,1.370391487,1.053373882,1.268034369,1.052146425,1.415368828,1.300954496
120,Restaurant.mp4,3.7465005,1920,1080,49.049,29.97,1470,1511.712402,72.42868519,1,0.0939,0.98307,faster,34.94,662.8046875,32.39256763,33.03,0.944358549,0.588339295,1.148717949,1.416903264,1.223848689,1.010119443,1.137210017,1.001336232,1.402708634,1.211588092
121,Roe_deer.mp4,4.3434757,1920,1080,26.994,29.97,809,1604.397339,42.3040123,1,0.04346,0.99553,veryfast,12.62,55.19592285,1.484527588,41.9,0.979250749,0.604874197,1.362903226,1.699390769,1.38468501,1.023829608,1.331181688,1,1.659837492,1.352456502
122,Rooster_1.mp4,4.1937877,1920,1080,21.355,29.97,640,1565.757202,32.66104317,1,0.14353,0.76475,faster,13.09,95.98950195,2.042361259,42.02,0.976445153,0.651096762,1.361290323,1.610358206,1.338105217,1.027651859,1.324660984,1,1.567026997,1.302099739
123,Roses.mp4,4.2944629,1920,1080,30.964,29.97,928,1526.921143,46.1838522,1,0.11528,0.97375,veryfast,19.39,103.7009277,3.199406624,40.79,0.978193277,0.740996844,1.324022346,1.643725685,1.459825064,1.030995764,1.284217057,1,1.594308864,1.415937015
124,Rotating_orange.mp4,3.8025799,1920,1080,61.528,29.97,1844,1571.576904,94.45297623,1,0.1674,0.92812,faster,40.44,158.1323242,9.694449425,39.14,0.974503381,0.651033877,1.16988417,1.497064757,1.238096034,1.026946189,1.13918741,1,1.457783059,1.205609454
125,Ruin_boat.mp4,3.5227942,1920,1080,30.564,29.97,916,1461.486084,43.63358402,1,0.02024,0.99164,veryfast,16.95,241.0712891,7.341510773,36.29,0.968341321,0.660987811,1.299435028,1.425350116,1.324701434,1.018487492,1.275847802,1.128644023,1.399477291,1.300655574
126,Ruins_2.mp4,3.4924809,1920,1080,30.998,29.97,929,1462.097656,44.27133656,1,0.00596,0.99725,faster,13.56,101.657959,3.139717102,37.34,0.970653261,0.707387157,1.354285714,1.417439007,1.354280633,1.016458289,1.332357391,1.162267745,1.394488118,1.332352392
127,Santa_Claus.mp4,3.0563057,1920,1080,18.018,29.97,540,1587.531372,27.94099903,1,0.54285,0.72889,veryfast,18.5,367.87854,6.604509354,38.23,0.970401841,0.648743001,1.044776119,1.27798867,1.10194184,1.02328226,1.02100482,1.095042929,1.248911195,1.076869875
128,Scallions.mp4,4.6131017,1920,1080,27.361,29.97,820,1089.014893,29.10847664,1,0.26729,0.94839,faster,15.42,71.22570801,1.941701889,41.47,0.977634163,0.741983653,1.445859873,1.763478558,1.522870924,1.025819419,1.409468222,1,1.719092587,1.48454094
129,smartphone_scroll_touch_android_399.mp4,3.7006131,1920,1080,12.94,50,647,411.2762451,5.200611115,1,0.03173,0.98488,faster,9.64,24.30859375,0.313417435,46.89,0.99351139,0.734096708,1.5,1.629690553,1.547741075,1.035551811,1.448503091,1.220567878,1.573741203,1.494605155
130,Smoke_2.mp4,4.3488421,1920,1080,30.898,29.97,926,1493.59082,45.07863331,1,0.03577,0.99529,veryfast,15.71,54.58752441,1.680505753,40.34,0.965531464,0.612336811,1.431818182,1.646085418,1.392010225,1.02784,1.393036058,1,1.601499667,1.354306336
131,Snail.mp4,4.3934303,1920,1080,65.832,29.97,1973,1715.892822,110.3385439,1,0.0401,0.9933,veryfast,38.09,56.18701172,3.685554504,42.01,0.978878369,0.726653949,1.407079646,1.664042412,1.484057665,1.033677723,1.361236306,1.003036225,1.6098271,1.435706344
132,Snow_3.mp4,4.2474318,1920,1080,26.527,29.97,795,1616.580444,41.88754559,1,0.07472,0.98618,faster,12.72,44.015625,1.163342476,41.85,0.983198419,0.732726382,1.387596899,1.585343752,1.379855948,1.024806701,1.354008417,1,1.546968565,1.346454846
133,Snow_4.mp4,4.304071,1920,1080,30.43,29.97,912,1547.076538,45.98655701,1,0.00096,0.99719,veryfast,13.38,10.68554688,0.323986053,45.99,0.988879745,0.806359933,1.661764706,1.90253329,1.713771328,1.033785617,1.607455819,1.186219826,1.840355735,1.657762789
134,Snow_5.mp4,4.9451396,1920,1080,30.43,29.97,912,1598.829224,47.52449894,2,0.11741,0.96511,veryfast,16.02,36.25354004,1.0992136,43.38,0.992946576,0.790732937,1.583333333,1.763721225,1.750064384,1.030733074,1.536123535,1,1.711132852,1.697883213
135,Snowing.mp4,4.7164923,1920,1080,30.597,29.97,917,1474.202148,44.06116772,1,0.03865,0.99512,faster,15.85,85.20385742,2.597572327,39.2,0.97873146,0.751761831,1.479768786,1.772751466,1.564707229,1.021358079,1.448824674,1,1.735680661,1.531986931
136,Snowing_5.mp4,3.1439468,1920,1080,30.497,29.97,914,1650.8302,49.17743397,1,0.02374,0.95814,medium,38.05,201.2229004,6.114546776,41.62,0.978367105,0.641537375,1.432835821,1.593255545,1.589369507,1.121026276,1.278146509,1.309556072,1.421247279,1.41778078
137,Snowy_road_in_the_park.mp4,3.6279625,1920,1080,48.582,29.97,1456,1475.901001,70.03989983,1,0.04968,0.99486,faster,23,217.6938477,10.53783131,35.27,0.962747883,0.626420429,1.314009662,1.47448474,1.332552332,1.013634348,1.296334979,1.120633058,1.454651515,1.314628233
138,soft_drink_beverage_glass_refreshing_365.mp4,4.2149331,1920,1080,22.082,29.97,661,255.8511963,5.527479172,1,0.06795,0.98785,veryfast,10.43,45.79052734,1.006263733,44.63,0.989743324,0.762479861,1.333333333,1.61074277,1.40885272,1.032739726,1.291064244,1,1.559679297,1.364189529
139,Super_8mm_film_France_70s_6.mp4,4.124508,1280,720,58.267,23.976,1397,1014.786499,57.75927925,1,0.10428,0.97844,veryfast,17.47,33.7878418,1.961608887,42.41,0.982856281,0.732994959,1.298969072,1.607711374,1.388426445,1.040514526,1.248391099,1.000814703,1.545111898,1.334365269
140,Synthesizer_Korg_MS2000R.mp4,4.4161545,1920,1080,18.285,29.97,548,1494.289917,26.68998623,1,0.16164,0.96226,veryfast,9.48,71.65856934,1.305547714,40.16,0.980888039,0.737588065,1.363095238,1.709325722,1.43623372,1.020945857,1.3351298,1,1.674256975,1.406767763
141,Synthesizer_Korg_MS2000R_2.mp4,4.6854902,1920,1080,20.888,29.97,626,1582.690308,32.29201317,1,0.07144,0.93492,faster,9.69,17.81152344,0.370688438,45.01,0.986525595,0.719230393,1.586538462,1.76757327,1.491971884,1.030860034,1.539043526,1.003312371,1.71465884,1.447307913
142,Synthesizer_Korg_MS2000R_3.mp4,4.8195089,1920,1080,24.658,29.97,739,1593.214844,38.37438107,1,0.12876,0.91354,faster,12.35,30.52038574,0.749853134,42.43,0.980572681,0.694265055,1.590909091,1.799195512,1.579512745,1.028415301,1.546951985,1.002655244,1.749483415,1.535870522
143,Toy_3.mp4,3.9972023,1920,1080,29.329,29.97,879,1638.988525,46.95513248,1,0.01468,0.99439,veryfast,14.86,27.20153809,0.794912338,45.28,0.989047896,0.622579381,1.338461538,1.816511363,1.451355996,1.035217794,1.292927484,1.113184336,1.754714199,1.401981307
144,Tree.mp4,2.9904546,1920,1080,35.335,29.97,1059,1320.077637,45.56565762,1,0.21894,0.97411,faster,35.59,1388.618164,48.88972282,31.6,0.962037007,0.530585293,1.004405286,1.032594763,1.002928609,1.016543996,0.988058844,1,1.015789544,0.986606199
145,Tree_4.mp4,4.1984307,1920,1080,33.534,29.97,1005,1510.925903,49.49205208,1,0.19732,0.9705,fast,26.05,201.2022705,6.722561836,43.58,0.985245756,0.708549166,1.636363636,1.626710133,1.542421508,1.054871983,1.551243813,1.085054138,1.542092462,1.462188335
146,Tree_6.mp4,3.0493437,1920,1080,35.502,29.97,1064,1372.381226,47.59415817,1,0.13724,0.97633,faster,34.08,1264.118652,44.71675873,31.96,0.96160192,0.53691309,1,1.103054569,1,1.01761392,0.98269096,1,1.083961753,0.98269096
147,Tree_branches.mp4,4.9481307,1920,1080,30.063,29.97,901,1472.326782,43.23734474,1,0.05188,0.99676,faster,15.51,68.77893066,2.060238838,41.01,0.984827322,0.811905409,1.534391534,1.855746544,1.666181974,1.021864686,1.501560387,1,1.816039412,1.630530927
148,Valentines_Day.mp4,4.6667287,1920,1080,30.797,29.97,923,1446.836548,43.52643013,1,0.01348,0.9968,faster,14.76,59.3067627,1.819878578,41.69,0.982164535,0.71290993,1.47972973,1.756968781,1.542931602,1.024192847,1.444776474,1,1.715466757,1.506485431
149,Valentines_Day_2.mp4,4.6106585,1920,1080,30.531,29.97,915,1453.790771,43.35651112,1,0.0079,0.99692,faster,14.03,46.92077637,1.427319527,41.21,0.980133545,0.736339072,1.453900709,1.739076385,1.524026199,1.023065001,1.421122516,1,1.699868907,1.489667027
150,Valentines_Day_3_from_darker_to_lighter.mp4,4.5667145,1920,1080,20.32,29.97,609,1459.777832,28.97600937,1,0.07813,0.99603,veryfast,9.7,52.74035645,1.067814827,41.49,0.980429679,0.737479189,1.446666667,1.725856868,1.513007906,1.023167539,1.413909855,1.002785945,1.686778364,1.478748932
151,Valentines_Day_4_burning_candles.mp4,4.8038818,1920,1080,48.148,29.97,1443,1495.999146,70.35955143,1,0.09206,0.97724,faster,24.46,87.11938477,4.179485321,40.36,0.979525832,0.713142077,1.566176471,1.732621852,1.640025408,1.028090187,1.52338432,1,1.685281966,1.595215506
152,Valentines_Day_5.mp4,3.7371338,1920,1080,30.297,29.97,908,1498.001831,44.33289528,1,0.0422,0.99612,faster,13.21,14.06506348,0.424588203,47.18,0.989924301,0.687622739,1.515789474,1.528840753,1.631970908,1.032059341,1.468703798,1.212514719,1.481349659,1.581276233
153,Villager.mp4,4.4063577,1920,1080,40.941,29.97,1227,1584.746216,63.37590313,1,0.25487,0.95028,faster,25.14,174.4779053,7.117517471,37.35,0.974000186,0.670875116,1.444444444,1.603286613,1.459107447,1.02214238,1.413153855,1.000646901,1.568555071,1.427499217
154,Vineyard.mp4,4.5490377,1920,1080,18.519,59.94,555,1561.7854,28.25364399,1,0.18685,0.93937,veryfast,8.45,38.03881836,0.702466011,39.49,0.964501306,0.702283684,1.62295082,1.905152654,1.715708964,1.031212892,1.573827123,1.117839061,1.847487234,1.663777651
155,Vineyard_2.mp4,3.9029377,1920,1080,34.902,29.97,1046,1547.068726,52.74297905,1,0.23482,0.94541,fast,30.13,193.413208,6.725946426,37.92,0.959500333,0.658192373,1.564971751,1.675552742,1.573324764,1.056622622,1.481107558,1.167295899,1.585762701,1.489012947
156,Water_3.mp4,2.9953098,1920,1080,30.764,29.97,922,1400.377441,42.083498,1,0.02278,0.98226,veryfast,15.66,37.4675293,1.148491859,43.03,0.977068899,0.501776117,1.024390244,1.033485444,1.022730908,1.028476769,0.996026624,1,1.004869993,0.994413232
157,Water_house.mp4,3.5181887,1920,1080,30.964,29.97,928,1548.6427,46.84068394,1,0.03291,0.9778,veryfast,22.06,386.9562988,11.93846798,36.07,0.952128249,0.579769886,1.15483871,1.239953563,1.214720365,1.025957661,1.125620241,1,1.20858161,1.183986836
158,Water_on_leaf_macro.mp4,4.0782286,1920,1080,30.23,29.97,906,1436.65979,42.42432785,1,0.00194,0.99684,faster,12.28,6.360717773,0.191590309,47.93,0.992422801,0.778829237,1.635416667,1.82571797,1.634997793,1.032808023,1.583466269,1.209900163,1.76772249,1.583060702
159,Watermelon.mp4,4.7529237,1920,1080,29.997,59.94,899,1633.026855,47.85227871,1,0.22711,0.944,faster,13.88,45.83642578,1.370722771,37.09,0.942453004,0.609984627,1.554545455,1.754786626,1.567254132,1.026018204,1.515124633,1,1.710288005,1.527511039
160,Waterscape_2.mp4,4.9113482,1920,1080,26.86,59.94,805,1652.626709,43.36301041,1,0.35689,0.9323,veryfast,12.8,62.14624023,1.664215088,39.68,0.971989024,0.715290944,1.56043956,1.810701673,1.664679266,1.025343811,1.521869585,1,1.765945874,1.623532758
161,Waterscape_5.mp4,4.0902501,1280,720,14.75,24,354,826.8104248,11.91447544,1,0.00113,0.99384,faster,2.42,7.845336914,0.115301132,44.22,0.983281462,0.691035872,1.3375,1.603033066,1.278618627,1.026278409,1.303252595,1.005101875,1.561986544,1.245878911
162,Wheat_under_the_snow.mp4,4.3442921,1920,1080,28.862,29.97,865,1612.514282,45.46108437,1,0.09637,0.60249,faster,13.11,40.24450684,1.157343864,40.83,0.985544496,0.62078659,1.369402985,1.707944032,1.365206374,1.022618489,1.339114244,1,1.67016737,1.335010455
163,wind_2.mp4,2.9908429,1280,720,30.583,24,734,1603.114136,47.88871861,1,0.13954,0.93842,fast,17.99,316.0609131,9.631519318,34.2,0.950566677,0.582217007,1.106796117,1.166934931,1.13345807,1.054481956,1.049611243,1.08034754,1.106642864,1.074895652
164,Window.mp4,4.1685899,1920,1080,30.03,29.97,900,1687.901367,49.51132298,1,0.07973,0.9908,faster,14.02,19.23266602,0.575473785,47.01,0.993093806,0.758967159,1.577639752,1.725933911,1.751832319,1.032109601,1.528558353,1.175008616,1.672238984,1.697331677
165,Winter_puppy.mp4,4.4669214,1920,1080,30.597,29.97,917,1395.063843,41.69650555,1,0.02699,0.99218,veryfast,16.85,202.189209,6.164052963,37.25,0.960693634,0.615002342,1.426035503,1.669616644,1.4514328,1.017299651,1.40178511,1.000635403,1.641224042,1.426750515
166,Woman with bicycle.mp4,3.4568978,1920,1080,27.561,29.97,826,1541.651123,41.5041523,1,0.02351,0.98874,fast,19.19,164.7124023,4.523254395,38.28,0.964409515,0.630871514,1.406896552,1.431924255,1.415117918,1.0514146,1.33809874,1.170390218,1.361902578,1.345918078
