frame,value
0,36.343796
1,35.090996
2,32.103184
3,32.683647
4,33.671276
5,34.262108
6,33.560482
7,32.564606
8,32.664841
9,32.513935
10,33.821461
11,32.410213
12,32.25206
13,33.420658
14,33.278549
15,34.175304
16,33.926357
17,33.412907
18,33.575977
19,33.025497
20,33.666153
21,32.881577
22,32.593609
23,32.431522
24,32.697128
25,32.872269
26,32.345448
27,32.294846
28,32.198208
29,32.410751
30,33.463455
31,31.935621
32,32.260117
33,32.56966
34,32.490616
35,34.458652
36,32.887238
37,31.601561
38,31.743235
39,31.668882
40,33.636494
41,32.421185
42,32.734615
43,32.593468
44,32.474411
45,34.371334
46,32.26989
47,31.809263
48,31.339937
49,32.160526
50,34.13377
51,31.153404
52,31.485472
53,31.429945
54,32.249004
55,34.532532
56,32.2607
57,31.340424
58,32.135376
59,31.699078
60,33.618221
61,32.136559
62,31.705793
63,31.826839
64,31.914982
65,34.532192
66,32.497978
67,32.273472
68,32.359669
69,31.710365
70,34.253025
71,32.504292
72,31.976355
73,32.730129
74,32.982143
75,34.028915
76,32.654598
77,31.653502
78,32.376976
79,31.78898
80,33.889023
81,31.911081
82,32.685722
83,32.540779
84,33.013653
85,33.823563
86,32.71003
87,31.970207
88,32.567608
89,32.92345
90,34.459446
91,33.087029
92,32.63126
93,33.411968
94,31.82058
95,34.320244
96,31.073074
97,31.388058
98,36.078136
99,34.816181
100,35.035904
101,34.223721
102,35.398266
103,36.56078
104,31.043755
105,32.916752
106,34.327492
107,36.617668
108,34.992542
109,34.16967
110,34.785347
111,34.699245
112,35.181377
113,36.407021
114,33.095779
115,35.935066
116,36.565266
117,32.204975
118,34.560921
119,34.785339
120,36.018253
121,35.706123
122,36.016716
123,36.093044
124,36.254814
125,37.300797
126,35.254211
127,36.37281
128,35.470215
129,35.312233
130,37.555782
131,35.366333
132,34.694302
133,34.747849
134,34.49033
135,35.275955
136,34.789936
137,34.594593
138,34.079418
139,33.982277
140,35.658077
141,31.495251
142,31.457212
143,33.020164
144,32.414783
145,34.045525
146,32.334591
147,31.961189
148,31.689262
149,31.58843
150,34.647831
151,32.93087
152,32.717022
153,33.661572
154,33.12249
155,34.299232
156,33.150444
157,33.366215
158,33.509048
159,33.237896
160,34.842949
161,33.406555
162,33.072258
163,33.474888
164,33.567921
165,34.846207
166,33.661118
167,33.452892
168,33.57943
169,33.670914
170,34.623669
171,33.785385
172,33.705544
173,33.627583
174,33.634987
175,34.717052
176,33.963364
177,33.489449
178,33.888664
179,33.747314
180,34.225998
181,33.882149
182,33.690987
183,33.863792
184,33.75111
185,34.677498
186,33.977036
187,33.618515
188,33.852001
189,33.803879
190,34.754753
191,33.651947
192,33.095482
193,33.238621
194,33.494457
195,34.902214
196,33.580845
197,33.548847
198,33.638474
199,33.645603
200,34.322556
201,33.349079
202,32.8465
203,33.227245
204,33.174656
205,34.147022
206,33.315525
207,33.093758
208,33.073383
209,33.047676
210,33.503078
211,33.206753
212,32.876362
213,33.229244
214,33.184052
215,33.970406
216,33.141228
217,33.019257
218,33.013245
219,33.193672
220,34.07938
221,33.000126
222,32.976788
223,32.925289
224,32.917145
225,34.014763
226,32.830757
227,32.91687
228,32.724968
229,32.997509
230,34.020164
231,32.980991
232,32.634018
233,32.741905
234,32.867302
235,33.680862
236,32.630596
237,32.609627
238,32.694439
239,32.534218
240,33.2738
241,32.881935
242,32.697227
243,32.80777
244,32.491112
245,33.391365
246,32.985664
247,32.754589
248,33.351334
249,33.744457
250,36.293182
251,33.513897
252,32.904873
253,32.693264
254,32.986275
255,34.029194
256,32.42057
257,32.168961
258,32.512836
259,32.739647
260,33.809372
261,32.918758
262,32.628201
263,32.626831
264,32.647209
265,33.667145
266,32.801533
267,32.671703
268,32.752167
269,32.514469
270,33.645695
271,33.020634
272,32.793716
273,33.221558
274,33.166618
275,34.214642
276,33.287437
277,32.967979
278,33.187321
279,33.189087
280,34.168621
281,33.374672
282,32.870361
283,33.306709
284,33.201145
285,34.156265
286,33.077885
287,32.756432
288,32.972309
289,33.114677
290,34.18829
291,33.025105
292,32.705517
293,33.050201
294,33.135899
295,34.096458
296,33.045551
297,33.032127
298,33.193275
299,33.03281
300,34.008457
301,33.38942
302,33.065105
303,33.264175
304,33.420185
305,34.280579
306,33.308887
307,33.194504
308,33.448952
309,33.405922
310,34.227489
311,33.34705
312,33.177975
313,33.30999
314,33.613106
315,34.746925
316,33.229496
317,32.670563
318,32.681068
319,32.896088
320,34.221115
321,33.310207
322,33.168709
323,33.228985
324,33.208481
325,34.183167
326,32.848839
327,32.629662
328,32.720222
329,32.838493
330,33.63105
331,32.924374
332,32.76532
333,33.193508
334,33.013451
335,34.114212
336,33.039993
337,33.060009
338,33.080608
339,32.982441
340,33.935238
341,33.105129
342,32.814465
343,32.956856
344,33.065914
345,34.018356
346,33.094734
347,32.624504
348,32.664448
349,32.721882
350,33.814388
351,32.932808
352,32.617966
353,32.855129
354,32.86153
355,33.691833
356,32.84301
357,32.483829
358,32.630703
359,32.630959
360,33.545994
361,32.839512
362,32.621059
363,32.89299
364,33.061893
365,34.070072
366,32.962757
367,32.672859
368,32.907818
369,32.847515
370,34.068733
371,32.714886
372,32.637463
373,33.049747
374,32.908783
375,34.248951
376,33.002327
377,32.734566
378,32.941303
379,32.990696
380,34.03162
381,32.78315
382,32.497334
383,32.742287
384,32.888073
385,33.992279
386,32.822285
387,32.725063
388,32.975136
389,32.913574
390,33.80019
391,32.957157
392,32.73502
393,32.959843
394,32.957317
395,34.122116
396,32.812435
397,32.753456
398,32.859417
399,32.952156
400,34.121944
401,32.942417
402,32.654198
403,32.790314
404,32.781837
405,33.982597
406,32.83147
407,32.487663
408,32.796902
409,32.564362
410,34.096424
411,33.106052
412,32.914555
413,33.374924
414,33.403412
415,34.469864
416,33.295895
417,32.943317
418,32.899998
419,32.999794
420,34.078377
421,32.96096
422,32.777538
423,33.146511
424,33.159702
425,34.255219
426,33.298363
427,32.899723
428,33.407513
429,33.48661
430,34.609413
431,33.432457
432,33.392803
433,33.898815
434,34.019238
435,35.271599
436,33.7551
437,33.628914
438,33.82066
439,33.617008
440,34.834721
441,33.698536
442,33.645439
443,34.047859
444,33.974133
445,35.240665
446,33.885265
447,33.594868
448,34.03125
449,34.209042
450,35.395687
451,33.648151
452,33.04929
453,33.203983
454,32.927334
455,34.288048
456,33.180943
457,33.135464
458,33.713589
459,33.645634
460,34.851974
461,33.297626
462,33.333088
463,33.450653
464,33.518654
465,34.698135
466,32.694027
467,32.839119
468,33.126083
469,32.842026
470,34.285473
471,32.958385
472,32.780762
473,33.165771
474,32.793015
475,34.158821
476,32.801834
477,32.644882
478,33.091751
479,32.939861
480,34.046585
481,33.235806
482,33.108784
483,33.43663
484,33.399418
485,34.636478
486,33.502438
487,33.048233
488,33.278412
489,33.433338
490,34.653763
491,33.262764
492,33.000141
493,33.399326
494,33.41748
495,34.585281
496,33.879429
497,33.994141
498,34.641087
499,33.833862
500,38.203072
501,33.108974
502,34.87183
503,35.508713
504,35.409832
505,37.280807
506,35.24979
507,34.83672
508,35.383053
509,35.681835
510,36.52903
511,34.372318
512,34.51791
513,34.136257
514,34.651714
515,37.267799
516,35.159428
517,36.979393
518,37.898872
519,37.601391
520,39.377567
521,36.224037
522,35.689129
523,36.908978
524,36.255596
525,37.506878
526,36.676235
527,36.158184
528,38.027534
529,34.451752
530,37.503338
531,36.522556
532,34.761494
533,34.794979
534,35.287331
535,37.376301
536,35.674175
537,36.296524
538,34.555099
539,34.639763
540,35.966179
541,35.426502
542,35.721649
543,36.079319
544,36.202286
545,37.867046
546,36.427853
547,36.549084
548,37.746437
549,37.336681
550,37.895081
551,37.286911
552,36.783951
553,36.410252
554,36.565346
555,37.409805
556,36.180908
557,35.657524
558,36.876614
559,37.296162
560,38.208244
561,36.009903
562,35.940876
563,36.230007
564,35.239655
565,35.824558
566,34.399239
567,33.818058
568,33.823448
569,33.870304
570,35.939117
571,33.730999
572,33.410397
573,34.150555
574,34.363945
575,35.015156
576,34.081486
577,34.199291
578,34.044559
579,33.509335
580,35.043484
581,33.676365
582,33.203671
583,32.994343
584,33.24345
585,34.488003
586,33.403946
587,33.162624
588,33.3946
589,33.380405
590,34.520485
591,33.154484
592,32.836357
593,32.888187
594,32.716373
595,34.114716
596,32.986969
597,32.338428
598,31.614382
599,31.323999
600,33.870171
601,32.265953
602,31.377148
603,31.49287
604,31.882601
605,33.335812
606,31.835014
607,30.945374
608,31.290733
609,31.586586
610,32.813904
611,30.663956
612,30.761179
613,30.908201
614,31.305216
615,32.577114
616,31.507561
617,30.590591
618,30.709339
619,31.015739
620,32.341122
621,31.421951
622,30.149696
623,30.482134
624,30.896873
625,32.086754
626,30.65402
627,31.057522
628,31.053474
629,30.782518
630,33.227856
631,32.731167
632,31.465885
633,31.225603
634,31.92082
635,33.561554
636,31.454126
637,31.344408
638,32.470222
639,32.781769
640,33.520145
641,32.710899
642,32.660675
643,32.803883
644,32.554737
645,34.181259
646,33.217602
647,33.219582
648,33.45026
649,33.591232
650,34.508877
651,34.123264
652,33.993622
653,33.950802
654,33.480999
655,34.218044
656,33.542831
657,33.694317
658,34.200081
659,34.390823
660,35.141388
661,34.13945
662,34.656708
663,34.997257
664,35.446499
665,36.709068
666,34.163307
667,34.105873
668,36.01149
669,36.186169
670,37.927162
671,36.80315
672,36.579185
673,35.642429
674,36.546104
675,36.605007
676,35.836262
677,36.771301
678,37.217182
679,37.569355
680,39.155052
681,37.818066
682,35.870228
683,36.186489
684,36.811291
685,38.179356
686,35.281384
687,34.266201
688,34.806206
689,33.719566
690,35.01461
691,34.127411
692,33.661674
693,33.643246
694,33.915165
695,34.159145
696,33.09531
697,32.797024
698,33.560123
699,33.514584
700,34.919201
701,33.734062
702,33.794621
703,34.509052
704,34.687096
705,34.614777
706,34.165314
707,34.399048
708,34.127361
709,34.400139
710,36.451344
711,34.846905
712,35.0163
713,35.118233
714,36.243061
715,37.447594
716,35.788666
717,34.819683
718,36.102547
719,37.112179
720,37.981712
721,34.930256
722,35.681709
723,35.974133
724,36.125225
725,36.770031
726,34.892662
727,35.165024
728,36.630604
729,35.809704
730,37.079037
731,37.314964
732,35.807648
733,35.954586
734,37.503498
735,39.29805
736,34.520348
737,35.007366
738,37.310955
739,37.006981
740,37.495953
741,36.768925
742,36.394165
743,35.833485
744,37.258408
745,37.63105
746,34.945179
747,36.818314
748,38.588314
749,37.764187
750,42.392323
751,34.797779
752,38.393978
753,38.075851
754,36.959133
755,38.426296
756,37.854225
757,38.159081
758,35.520699
759,36.916149
760,40.255272
761,39.064339
762,37.046108
763,37.655556
764,39.29591
765,39.706005
766,38.014301
767,38.236061
768,38.718426
769,37.446632
770,41.354702
771,40.34037
772,38.665031
773,38.561516
774,38.349464
775,39.015682
776,37.597454
777,39.132896
778,38.816864
779,37.222374
780,39.777599
781,39.241306
782,38.734192
783,36.296082
784,37.665359
785,38.452469
786,37.965305
787,38.476326
788,36.245419
789,38.393761
790,40.141251
791,39.098804
792,38.367416
793,37.280285
794,36.280048
795,37.013424
796,38.000549
797,38.160225
798,37.487862
799,36.717037
800,38.002724
801,36.963833
802,36.837379
803,36.487762
804,36.490788
805,36.711006
806,34.897549
807,35.746536
808,36.174431
809,35.708229
810,37.971016
811,36.270088
812,35.188198
813,35.789284
814,36.500935
815,39.403931
816,36.66877
817,35.208168
818,36.143738
819,35.680401
820,38.423016
821,35.377544
822,34.327198
823,34.252586
824,34.74308
825,35.609928
826,34.201958
827,36.686184
828,35.74081
829,35.455948
830,36.814075
831,34.460739
832,34.647125
833,34.873585
834,36.35796
835,36.877079
836,34.23185
837,33.488457
838,34.620247
839,34.560112
840,33.427563
841,33.031555
842,34.877071
843,34.906075
844,32.484154
845,34.235226
846,33.462433
847,31.818132
848,32.169464
849,34.355438
850,34.95895
851,31.39613
852,31.935463
853,33.967304
854,34.308567
855,33.17836
856,32.454006
857,33.350338
858,33.516747
859,33.342751
860,33.753155
861,33.522888
862,34.016556
863,33.418247
864,33.226528
865,34.671722
866,33.493366
867,32.92445
868,33.477962
869,33.140301
870,33.817345
871,33.624439
872,33.381992
873,33.706116
874,33.716824
875,34.035027
876,33.570942
877,33.915142
878,34.579792
879,34.812241
880,34.59721
881,34.316605
882,34.611622
883,32.926083
884,33.219971
885,36.082333
886,34.005527
887,33.508457
888,33.28754
889,33.905632
890,35.184093
891,34.515564
892,33.572128
893,34.043922
894,34.380833
895,35.161533
896,34.193157
897,33.670135
898,33.814709
899,33.59631
900,34.961891
901,34.327824
902,33.870495
903,32.896614
904,33.786823
905,35.170795
906,34.321194
907,34.254158
908,32.849976
909,33.413494
910,35.423668
911,32.313881
912,33.459343
913,33.108761
914,32.462646
915,33.927788
916,33.568592
917,33.341785
918,32.300053
919,33.651909
920,34.659443
921,33.378082
922,33.517315
923,34.248333
924,33.857082
925,34.560181
926,32.677841
927,33.524487
928,34.030014
929,34.586784
930,36.086502
931,34.837807
932,35.244057
933,35.533482
934,35.520367
935,36.391327
936,35.072048
937,35.1754
938,35.186451
939,35.161175
940,36.237183
941,35.391678
942,35.32943
943,35.856007
944,36.522472
945,37.290768
946,34.763779
947,35.572838
948,36.45636
949,34.820766
950,35.753826
951,36.107376
952,35.885902
953,35.672993
954,35.361008
955,36.186943
956,35.233391
957,35.387901
958,35.831989
959,35.595123
960,35.55706
961,35.630497
962,35.660786
963,35.822418
964,36.03056
965,36.425583
966,35.405788
967,35.498035
968,36.74258
969,36.516052
970,36.231319
971,34.888191
972,35.36412
973,34.935421
974,35.080181
975,37.276585
976,36.578243
977,35.120445
978,34.790817
979,35.012604
980,35.782421
981,33.502655
982,34.161373
983,35.016506
984,34.415211
985,36.019905
986,35.269703
987,32.760952
988,32.933819
989,34.399551
990,36.087589
991,35.21328
992,35.322239
993,34.856819
994,34.545738
995,37.667507
996,35.731041
997,34.824814
998,35.23468
999,35.126511
1000,39.250931
1001,35.293682
1002,33.420944
1003,33.89864
1004,34.805016
1005,35.933826
1006,35.634071
1007,35.980156
1008,35.433388
1009,33.651463
1010,34.873615
1011,34.902359
1012,34.73978
1013,34.802807
1014,35.476826
1015,35.978352
1016,34.045227
1017,33.475967
1018,34.658562
1019,34.471928
1020,34.04211
1021,33.100231
1022,33.167583
1023,33.693295
1024,33.970943
1025,35.628529
1026,35.383945
1027,35.358166
1028,34.49939
1029,33.230331
1030,35.420425
1031,33.322823
1032,33.443306
1033,33.113605
1034,32.348785
1035,33.488918
1036,32.622913
1037,32.515064
1038,31.499832
1039,31.655514
1040,33.671009
1041,33.777134
1042,33.912975
1043,33.776764
1044,34.054382
1045,35.259045
1046,34.711418
1047,32.978992
1048,30.8232
1049,31.353292
1050,36.245964
1051,35.914913
1052,34.690678
1053,34.322826
1054,33.911961
1055,34.849495
1056,34.838966
1057,34.530437
1058,34.207127
1059,33.497765
1060,33.389496
1061,32.723583
1062,33.538937
1063,33.831654
1064,34.111824
1065,35.249313
1066,33.818939
1067,34.119423
1068,34.569759
1069,34.725266
1070,35.799191
1071,34.51379
1072,34.967522
1073,35.392189
1074,35.478718
1075,36.616806
1076,35.078793
1077,34.847416
1078,34.300064
1079,32.87141
1080,34.262558
1081,34.044006
1082,34.252373
1083,34.304729
1084,33.803177
1085,34.474049
1086,34.74633
1087,35.133675
1088,35.415604
1089,36.064713
1090,36.404648
1091,35.099075
1092,34.733841
1093,34.919518
1094,35.185345
1095,35.822502
1096,35.048317
1097,35.374481
1098,35.333382
1099,35.115791
1100,35.572617
1101,34.371914
1102,34.611557
1103,34.588028
1104,34.467171
1105,35.406528
1106,32.319359
1107,31.020626
1108,31.639574
1109,31.807871
1110,33.023758
1111,32.098495
1112,31.542604
1113,31.869976
1114,32.074936
1115,34.619137
1116,34.654671
1117,34.159847
1118,34.253147
1119,35.32093
1120,35.896313
1121,33.531876
1122,33.52066
1123,34.329891
1124,34.297821
1125,35.352276
1126,32.36182
1127,31.512106
1128,32.931248
1129,33.538979
1130,34.838066
1131,33.958813
1132,34.298008
1133,34.916576
1134,34.742073
1135,36.008602
1136,33.926323
1137,32.382843
1138,32.710739
1139,33.421989
1140,34.566727
1141,33.693005
1142,33.363514
1143,33.61055
1144,33.264004
1145,33.646358
1146,32.800072
1147,32.737629
1148,32.407303
1149,32.865753
1150,34.097187
1151,32.608795
1152,32.179127
1153,32.470615
1154,33.092136
1155,34.074467
1156,31.582796
1157,32.020699
1158,32.429775
1159,32.912338
1160,33.579292
1161,32.45697
1162,32.443047
1163,32.461483
1164,32.633778
1165,33.284462
1166,32.470528
1167,31.848604
1168,32.105583
1169,32.232487
1170,33.017822
1171,32.486832
1172,32.302204
1173,31.419083
1174,32.05439
1175,33.527233
1176,32.77663
1177,31.98365
1178,32.640301
1179,32.845795
1180,33.732609
1181,33.464428
1182,32.9636
1183,32.822636
1184,33.442822
1185,33.713226
1186,33.114628
1187,32.812878
1188,33.083786
1189,33.015198
1190,33.444828
1191,32.18568
1192,31.994751
1193,31.474115
1194,31.503662
1195,32.474804
1196,31.508381
1197,30.52368
1198,31.031761
1199,31.672194
1200,33.900776
1201,31.846045
1202,31.77376
1203,30.677441
1204,31.809111
1205,33.415627
1206,31.776648
1207,30.818249
1208,31.46627
1209,32.03133
1210,33.14016
1211,31.338697
1212,31.336506
1213,31.153276
1214,31.42503
1215,32.791103
1216,31.485861
1217,30.923231
1218,31.220018
1219,31.468473
1220,32.598686
1221,31.692049
1222,30.889269
1223,31.315207
1224,31.526596
1225,32.38282
1226,32.034294
1227,31.953852
1228,32.14637
1229,31.078234
1230,32.955116
1231,32.517052
1232,31.94034
1233,31.586048
1234,31.737494
1235,33.092651
1236,31.646099
1237,31.476643
1238,31.168383
1239,31.321898
1240,33.17075
1241,31.917181
1242,30.431568
1243,30.989292
1244,32.094456
1245,33.311481
1246,31.888069
1247,31.217079
1248,32.481953
1249,33.61227
1250,36.218193
1251,33.615242
1252,32.973156
1253,33.174797
1254,32.777649
1255,32.743843
1256,32.045338
1257,31.754629
1258,31.872101
1259,32.451054
1260,34.692524
1261,33.542519
1262,31.688719
1263,32.526001
1264,32.770741
1265,34.562767
1266,33.432377
1267,32.203979
1268,32.256813
1269,32.515446
1270,32.97995
1271,31.164923
1272,31.345608
1273,31.453396
1274,32.151737
1275,33.267731
1276,31.476349
1277,31.440273
1278,32.949734
1279,33.126442
1280,33.539139
1281,32.270592
1282,32.428284
1283,32.26947
1284,32.338177
1285,32.814533
1286,32.536034
1287,32.62392
1288,32.047272
1289,31.597754
1290,33.045078
1291,32.255032
1292,31.706888
1293,32.014565
1294,32.235394
1295,33.371937
1296,31.567196
1297,31.611088
1298,31.264788
1299,31.896355
1300,32.637917
1301,31.5266
1302,31.369493
1303,31.307766
1304,31.473299
1305,32.547928
1306,31.525303
1307,31.040575
1308,30.967058
1309,31.34461
1310,32.66964
1311,31.745523
1312,30.625095
1313,31.016861
1314,30.495459
1315,32.461502
1316,31.479996
1317,30.590992
1318,31.089422
1319,30.983849
1320,31.803087
1321,31.407127
1322,30.944111
1323,31.200815
1324,32.046692
1325,33.229053
1326,31.291702
1327,30.881718
1328,31.299059
1329,31.462427
1330,32.224216
1331,31.334957
1332,31.627083
1333,31.014267
1334,31.164751
1335,32.536701
1336,30.779379
1337,31.129057
1338,31.605209
1339,32.315475
1340,33.214542
1341,31.163258
1342,32.086807
1343,31.631298
1344,31.164509
1345,33.604828
1346,32.883698
1347,31.635729
1348,31.642889
1349,31.546473
1350,32.61483
1351,31.961658
1352,31.7668
1353,31.082405
1354,32.447842
1355,33.614109
1356,31.139042
1357,32.873692
1358,33.745968
1359,32.64959
1360,34.352436
1361,34.019073
1362,31.679192
1363,31.871891
1364,32.458271
1365,33.261055
1366,33.063877
1367,31.751352
1368,32.6423
1369,31.597391
1370,33.91003
1371,32.928101
1372,32.022446
1373,31.292881
1374,32.08128
1375,33.742104
1376,32.871044
1377,31.214729
1378,31.986282
1379,32.648918
1380,32.94323
1381,32.40683
1382,31.9657
1383,31.992357
1384,31.83239
1385,32.218693
1386,32.091221
1387,32.459286
1388,32.296307
1389,31.987679
1390,33.576664
1391,32.174755
1392,32.172386
1393,33.028915
1394,34.150871
1395,35.950569
1396,32.243099
1397,31.943056
1398,32.016693
1399,32.484264
1400,33.904064
1401,32.672691
1402,33.370758
1403,33.757229
1404,33.378059
1405,34.428829
1406,33.475685
1407,33.793224
1408,34.340149
1409,33.711582
1410,35.290203
1411,34.113014
1412,33.489975
1413,33.551769
1414,33.968769
1415,35.000912
1416,34.05489
1417,33.783779
1418,34.112473
1419,33.382427
1420,35.80241
1421,35.24593
1422,34.185577
1423,34.218647
1424,33.441811
1425,35.347424
1426,35.566044
1427,32.561611
1428,33.903221
1429,35.699463
1430,36.131107
1431,34.003376
1432,34.430302
1433,34.53112
1434,34.921543
1435,35.277134
1436,33.718369
1437,33.012707
1438,33.205826
1439,33.958511
1440,35.548218
1441,33.62962
1442,33.661564
1443,33.067417
1444,33.75993
1445,34.726746
1446,33.769539
1447,33.611259
1448,33.899147
1449,33.975693
1450,34.420486
1451,32.451992
1452,32.425674
1453,33.227345
1454,33.967941
1455,34.860538
1456,34.650089
1457,34.778736
1458,34.873524
1459,34.606831
1460,36.089981
1461,35.818031
1462,35.742802
1463,35.478058
1464,35.630295
1465,36.411152
1466,35.912716
1467,35.836491
1468,35.666256
1469,35.836201
1470,36.343201
1471,35.927048
1472,36.149727
1473,36.172436
1474,36.207676
1475,36.715549
1476,36.335129
1477,35.935913
1478,36.303463
1479,36.257404
1480,36.799183
1481,36.39875
1482,36.162281
1483,36.380581
1484,36.402004
1485,36.844307
1486,36.435234
1487,36.402813
1488,36.21146
1489,36.620884
1490,36.895084
1491,36.235607
1492,36.245338
1493,36.21508
1494,36.290359
1495,36.579685
1496,36.38129
1497,36.327984
1498,35.955616
1499,35.854507
1500,37.213943
1501,36.146965
1502,35.82423
1503,35.659332
1504,35.823807
1505,36.009151
1506,35.287025
1507,35.357594
1508,35.442791
1509,36.040298
1510,36.3479
1511,36.248047
1512,35.198479
1513,36.073215
1514,36.256992
1515,36.682423
1516,36.52459
1517,36.280991
1518,36.284428
1519,36.368587
1520,36.800541
1521,36.424583
1522,36.066174
1523,36.303604
1524,36.265282
1525,36.696991
1526,36.381172
1527,36.306526
1528,36.297405
1529,36.340195
1530,36.653812
1531,36.753761
1532,36.632156
1533,36.822411
1534,36.749592
1535,37.02177
1536,36.812523
1537,36.664829
1538,36.660892
1539,36.748554
1540,37.090298
1541,36.720615
1542,36.579868
1543,36.624245
1544,25.541227
1545,28.236212
1546,23.801456
1547,24.294062
1548,26.121458
1549,24.69804
1550,26.194563
1551,24.582565
1552,27.171982
1553,25.258406
1554,22.63434
1555,22.330355
1556,29.654528
1557,27.836945
1558,26.286755
1559,27.381845
1560,22.948902
1561,26.552656
1562,25.840794
1563,26.335253
1564,31.515902
1565,24.044098
1566,24.97607
1567,30.308344
1568,27.23856
1569,31.429609
1570,30.494856
1571,27.552902
1572,24.675617
1573,30.436413
1574,29.196053
1575,29.086412
1576,28.158045
1577,30.651037
1578,30.78968
1579,25.303419
1580,25.392794
1581,21.688639
1582,21.961329
1583,24.16345
1584,25.397219
1585,23.212423
1586,25.504206
1587,27.836969
1588,29.875471
1589,26.327545
1590,24.69552
1591,25.510109
1592,28.646374
1593,31.290169
1594,28.317234
1595,27.306229
1596,25.702032
1597,25.398235
1598,26.008024
1599,24.373175
1600,23.716183
1601,28.027037
1602,24.585899
1603,25.414785
1604,25.605412
1605,25.211199
1606,30.277788
1607,27.254944
1608,26.397581
1609,30.123533
1610,32.02486
1611,31.410458
1612,31.033558
1613,28.892653
1614,32.1861
1615,32.538902
1616,31.166864
1617,33.209236
1618,32.588398
1619,27.112419
1620,27.677679
1621,32.221771
1622,29.880592
1623,31.530603
1624,33.118073
1625,28.012526
1626,27.119986
1627,28.615566
1628,27.111946
1629,29.57872
1630,28.052416
1631,25.487085
1632,30.138422
1633,27.220858
1634,30.315695
1635,24.703287
1636,25.368128
1637,27.208807
1638,31.060915
1639,27.761589
1640,30.396732
1641,29.544085
1642,29.360085
1643,28.750513
1644,29.986654
1645,23.14143
1646,24.224173
1647,28.062941
1648,26.405312
1649,24.232225
1650,25.824675
1651,27.504698
1652,27.368654
1653,27.096493
1654,29.432621
1655,27.218653
1656,25.678017
1657,28.369524
1658,31.371109
1659,29.274965
1660,28.60165
1661,28.936068
1662,29.755171
1663,28.236647
1664,29.327879
1665,26.909447
1666,26.739063
1667,32.091656
1668,27.192852
1669,26.340937
1670,28.353701
1671,31.112553
1672,31.420349
1673,31.277809
1674,30.030474
1675,28.301268
1676,30.389919
1677,25.016777
1678,27.296846
1679,31.994249
1680,32.339676
1681,31.079271
1682,27.926634
1683,27.954662
1684,28.233425
1685,31.305588
1686,27.281544
1687,27.809206
1688,31.778259
1689,27.870407
1690,25.722118
1691,31.032253
1692,29.68799
1693,28.480736
1694,25.20294
1695,26.039188
1696,28.564123
1697,27.445862
1698,25.699518
1699,27.759863
1700,26.775324
1701,26.332798
1702,25.919537
1703,26.942438
1704,27.548294
1705,26.971258
1706,26.20116
1707,28.155403
1708,28.978861
1709,27.326698
1710,23.963461
1711,25.775459
1712,25.249977
1713,24.479761
1714,26.863123
1715,24.422792
1716,29.326424
1717,29.06168
1718,29.221039
1719,28.821228
1720,26.915096
1721,25.072914
1722,24.208961
1723,28.953846
1724,27.081182
1725,29.053341
1726,27.062355
1727,25.054256
1728,28.567038
1729,29.789812
1730,27.352903
1731,28.62019
1732,28.337702
1733,27.705696
1734,23.230715
1735,22.659143
1736,26.360409
1737,23.746918
1738,22.490292
1739,24.186422
1740,21.781643
1741,21.815319
1742,25.975
1743,23.314264
1744,22.594587
1745,21.151707
1746,25.480949
1747,22.278749
1748,27.365482
1749,28.43281
1750,24.963442
1751,22.58515
1752,28.590134
1753,24.308947
1754,27.20504
1755,23.365309
1756,25.795275
1757,24.718287
